"Points:0","Points:1","Points:2","velocity_:0","velocity_:1","w_he"
0.0079276,-0.0074176,0,-0.012799,-0.12876,1.0262e-11
0.0057845,-0.005935,0,-0.070167,-0.41642,6.6045e-08
0.0067253,-0.0017196,0,-0.1168,-0.47597,5.535e-10
0.0072494,-0.012749,0,0.0065267,-0.18927,1.2595e-09
0.0031851,0.00042589,0,0.035185,0.083496,0.0013692
0.0032255,0.00048706,0,0.039782,0.084037,0.001212
0.01,0.0041408,0,0,0,0
0.009834,0.0040467,0,0.00010821,-0.0087545,8.4017e-20
0.01,0.0039399,0,0,0,0
0.0031374,-0.0060961,0,-0.088848,-0.28199,0.001386
0.01,0.0049648,0,0,0,0
0.0098041,0.0048534,0,-0.000237,-0.021069,5.8454e-21
0.01,0.0047569,0,0,0,0
0.0037172,-0.0056807,0,-0.09892,-0.32313,0.00017381
0.0036321,-0.005668,0,-0.098822,-0.31476,0.00024298
0.0036737,-0.0057457,0,-0.097666,-0.32074,0.00020929
0.00036479,0.020752,0,0.0004425,-9.6524,1.0032
0.00036475,0.020866,0,0.00040362,-9.6547,1.0031
0.00046401,0.020809,0,0.00027704,-5.3653,1.0034
0.00036477,0.020809,0,0.000426,-9.6536,1.0032
0.00041438,0.020838,0,0.00032376,-7.6379,1.0033
0.0004144,0.020781,0,0.00034592,-7.6367,1.0033
0.00063686,-0.018804,0,0.045943,-3.7687,0.32719
0.00055821,-0.018807,0,0.043985,-4.2876,0.34269
0.00061704,-0.018839,0,0.046285,-3.8948,0.33071
0.00057772,-0.018841,0,0.045246,-4.1542,0.33846
0.00059754,-0.018805,0,0.045115,-4.0269,0.33494
0.0047265,-0.0051251,0,-0.10538,-0.39961,3.1121e-06
0.0046315,-0.0051255,0,-0.10642,-0.39291,4.876e-06
0.0046749,-0.0052048,0,-0.10433,-0.39661,4.0573e-06
0.0031678,-0.011514,0,-0.03771,-0.36611,0.0027115
0.0031711,-0.011579,0,-0.037255,-0.3663,0.0026917
0.0032297,-0.011526,0,-0.037256,-0.36755,0.0023127
0.0028574,-7.6136e-05,0,-0.0066368,0.078021,0.0029192
0.0051349,-0.016757,0,0.076861,-0.26665,1.0198e-05
0.0052196,-0.016707,0,0.076651,-0.26724,7.3452e-06
0.0078203,-0.0080749,0,-0.012736,-0.13834,2.2684e-11
0.0077127,-0.0081779,0,-0.013565,-0.15616,4.5313e-11
0.0078552,-0.0082213,0,-0.011915,-0.13008,2.0658e-11
0.0076354,-0.0089718,0,-0.011108,-0.16041,9.0518e-11
0.0077763,-0.0090172,0,-0.009941,-0.13536,4.1884e-11
0.0077667,-0.0095663,0,-0.0082083,-0.13214,6.2482e-11
0.0079106,-0.0096087,0,-0.0073427,-0.10627,2.7772e-11
0.0063924,-0.011175,0,-0.011531,-0.29846,3.6351e-08
0.0062613,-0.011138,0,-0.012935,-0.31073,6.8539e-08
0.0062327,-0.011019,0,-0.014122,-0.3145,7.1797e-08
0.0063638,-0.011056,0,-0.012672,-0.30238,3.9609e-08
0.00045258,-0.019649,0,0.049636,-4.8267,0.35055
0.00043405,-0.019667,0,0.046712,-4.9374,0.3529
0.00056419,0.028173,0,0,0,1.0014
0.00056419,0.028288,0,0,0,1.0014
0.00051321,0.028201,0,0.00017993,-2.8719,1.0013
0.00051321,0.028258,0,0.00023979,-2.8718,1.0013
0.00056419,0.028231,0,0,0,1.0014
0.0026758,-0.0060977,0,-0.084176,-0.24208,0.0058303
0.002733,-0.0060755,0,-0.085114,-0.24604,0.0048615
0.0025093,-0.0078897,0,-0.0637,-0.28911,0.012281
0.0025176,-0.0078476,0,-0.064121,-0.28842,0.011944
0.0024602,-0.00787,0,-0.063556,-0.28581,0.014077
0.002936,-0.014165,0,-0.020088,-0.35661,0.0056084
0.002872,-0.014169,0,-0.020789,-0.35771,0.0066905
0.0029005,-0.014111,0,-0.020971,-0.35765,0.0061694
0.00020177,-0.019856,0,0.0067788,-6.0882,0.37665
0.00019148,-0.019813,0,0.010445,-6.1299,0.37791
0.0002181,-0.019841,0,0.0095706,-6.0281,0.37554
0.00019663,-0.019834,0,0.0086566,-6.1093,0.37728
0.00021295,-0.019819,0,0.011429,-6.0504,0.37617
0.0054245,-0.014159,0,0.01449,-0.32702,2.5052e-06
0.0053167,-0.014111,0,0.012583,-0.3322,3.536e-06
0.0079034,-0.010164,0,-0.0054219,-0.10297,3.9997e-11
0.0080467,-0.010206,0,-0.0045379,-0.076687,1.7791e-11
0.0069966,-0.0099945,0,-0.012462,-0.24575,2.0835e-09
0.0071202,-0.010036,0,-0.011138,-0.22888,1.4004e-09
0.0070866,-0.0098926,0,-0.011999,-0.23511,1.485e-09
0.0072103,-0.0099345,0,-0.010737,-0.21749,8.0189e-10
0.0064323,-0.012338,0,-0.00071057,-0.28292,3.9485e-08
0.006373,-0.012092,0,-0.0035563,-0.29081,4.7513e-08
0.0063099,-0.012313,0,-0.0017481,-0.29411,7.1104e-08
0.0062803,-0.01219,0,-0.0032101,-0.29794,7.5118e-08
0.0064026,-0.012215,0,-0.002127,-0.28686,4.3499e-08
0.0079252,-0.010867,0,-0.0035317,-0.093021,3.8302e-11
0.0078147,-0.010966,0,-0.0038341,-0.11165,7.5806e-11
0.0079564,-0.011016,0,-0.0032888,-0.08638,3.458e-11
0.0033467,-0.013694,0,-0.019329,-0.35931,0.0018729
0.0096677,0.0041423,0,-0.0010587,-0.043433,1.0213e-19
0.0098337,0.0042364,0,-7.4843e-05,-0.010301,1.811e-20
0.0030813,-0.017252,0,0.039858,-0.27411,0.003972
0.00302,-0.017229,0,0.037171,-0.2784,0.0046938
0.0030093,-0.017162,0,0.034383,-0.28198,0.0047849
0.0030706,-0.017185,0,0.037001,-0.2777,0.0040631
0.0031243,-0.017141,0,0.036938,-0.27713,0.0035707
0.0031758,-0.017095,0,0.036788,-0.27692,0.0030756
0.0032969,-0.01707,0,0.039428,-0.27359,0.002235
0.0032299,-0.017048,0,0.0367,-0.27693,0.0026995
0.003216,-0.016979,0,0.033953,-0.28045,0.0027744
0.003283,-0.017001,0,0.036635,-0.27712,0.0023099
0.0036568,-0.0047055,0,-0.11593,-0.28744,0.00016577
0.0038139,-0.0047104,0,-0.11682,-0.30554,9.2962e-05
0.0036955,-0.0047755,0,-0.11492,-0.29425,0.00014772
0.0037353,-0.004708,0,-0.11642,-0.29652,0.00012937
0.003774,-0.004778,0,-0.11535,-0.30318,0.00011132
0.0034055,-0.01698,0,0.039424,-0.2745,0.0016663
0.0033372,-0.016956,0,0.036657,-0.27745,0.0020255
0.0033911,-0.016908,0,0.036641,-0.278,0.0017252
0.0068205,-0.0041656,0,-0.070853,-0.38556,2.7083e-10
0.0060052,0.00042326,0,-0.13569,-0.50324,2.5518e-08
0.005925,0.00064425,0,-0.12814,-0.48965,3.9081e-08
0.0058899,0.00044567,0,-0.13575,-0.48787,5.032e-08
0.0058498,0.00055617,0,-0.13157,-0.47986,5.7102e-08
0.0059651,0.00053376,0,-0.13226,-0.49696,3.2299e-08
0.0035939,-0.011872,0,-0.032096,-0.37471,0.00082946
0.00028009,-0.018604,0,0.026587,-6.0125,0.38733
0.00034716,-0.01864,0,0.031585,-5.6495,0.3789
0.00030285,-0.018641,0,0.02854,-5.8907,0.38421
0.0003244,-0.018602,0,0.029775,-5.7824,0.38202
0.0053225,0.0048451,0,-0.0026754,-0.11072,1.6246e-11
0.0054392,0.004757,0,-0.0049942,-0.16543,2.1676e-11
0.0054329,0.0046087,0,-0.0052433,-0.16522,5.5368e-11
0.0053162,0.0046968,0,-0.0027664,-0.10941,4.9938e-11
0.003517,-0.016885,0,0.039471,-0.27613,0.0012266
0.003483,-0.016743,0,0.034033,-0.28293,0.0013363
0.0034469,-0.016861,0,0.036689,-0.27871,0.0015053
0.0034299,-0.01679,0,0.033979,-0.28211,0.0015602
0.0035,-0.016814,0,0.036717,-0.27954,0.0012815
0.0071401,-0.009669,0,-0.012388,-0.23043,1.0048e-09
0.0080509,-0.011468,0,-0.002875,-0.067174,2.4795e-11
0.0079143,-0.011414,0,-0.0029716,-0.091582,5.6754e-11
0.0080193,-0.011317,0,-0.0030183,-0.073455,2.7827e-11
0.0057583,-0.0065707,0,-0.061242,-0.40758,1.0195e-07
0.0071747,-0.004135,0,-0.058617,-0.3396,6.4607e-11
0.0036184,-0.0047712,0,-0.11445,-0.28537,0.00019618
0.0064417,-0.013494,0,0.012275,-0.26965,4.3114e-08
0.006322,-0.013453,0,0.011128,-0.28032,7.7515e-08
0.0064164,-0.01337,0,0.010622,-0.27323,4.7187e-08
0.0077545,-0.012075,0,5.2201e-05,-0.1166,1.3617e-10
0.0079175,-0.012122,0,7.3772e-05,-0.089016,5.3294e-11
0.00048281,-0.019584,0,0.054192,-4.6508,0.34686
0.00043377,-0.019573,0,0.048909,-4.9609,0.35453
0.00046419,-0.019603,0,0.051856,-4.7644,0.3495
0.00043967,-0.019597,0,0.049185,-4.9188,0.35333
0.00045829,-0.019578,0,0.051412,-4.8072,0.3507
0.0015203,-0.019552,0,0.18596,-0.44887,0.12769
0.0015304,-0.019577,0,0.19636,-0.42856,0.12693
0.0015477,-0.019556,0,0.19287,-0.41597,0.1235
0.0044962,0.0013044,0,0.018521,-0.039519,2.2284e-05
0.0044012,0.0013179,0,0.029957,-0.014934,3.2788e-05
0.0044361,0.0012277,0,0.016881,-0.031888,2.8595e-05
0.0004139,0.023634,0,0.00039915,-7.6695,1.0026
0.00046373,0.023606,0,0.0003083,-5.3865,1.0027
0.0032977,-0.016091,0,0.012732,-0.3112,0.0022151
0.0033504,-0.016042,0,0.012987,-0.31157,0.001895
0.0093714,0.0010832,0,-0.010916,-0.039753,2.6037e-16
0.0095251,0.0011702,0,-0.006124,-0.013064,1.4766e-16
0.0093737,0.0012611,0,-0.010542,-0.045708,2.096e-16
0.0037508,-0.0068677,0,-0.080022,-0.35084,0.00021823
0.0047695,-0.0065771,0,-0.078226,-0.40566,5.0072e-06
0.0033631,-0.0076607,0,-0.069422,-0.33821,0.0009265
0.0027441,-0.0066564,0,-0.078042,-0.26771,0.0052085
0.0079769,-0.012423,0,0.0022016,-0.078382,4.2488e-11
0.0025814,-0.01682,0,0.012717,-0.32852,0.013434
0.0026375,-0.016839,0,0.014498,-0.32228,0.011864
0.0026259,-0.016779,0,0.012685,-0.32531,0.012145
0.002682,-0.016799,0,0.014483,-0.31947,0.010575
0.0027279,-0.016761,0,0.014536,-0.31687,0.0095337
0.0027171,-0.016697,0,0.012685,-0.31978,0.0097483
0.0027746,-0.016719,0,0.014576,-0.31457,0.0084269
0.0028835,-0.016696,0,0.016619,-0.3079,0.0064276
0.0028236,-0.016676,0,0.014644,-0.31251,0.0075345
0.0028707,-0.016633,0,0.014719,-0.31083,0.0066318
0.0027635,0.00020358,0,0.033598,0.094486,0.0038747
0.0027428,0.00026083,0,0.042044,0.097149,0.0040901
0.0063481,-0.01416,0,0.021235,-0.2699,6.9189e-08
0.0062545,-0.014244,0,0.022196,-0.27623,1.0915e-07
0.0063705,-0.014284,0,0.023345,-0.26664,6.4565e-08
0.0078392,-0.013074,0,0.0088254,-0.10092,9.0043e-11
0.0077268,-0.013171,0,0.010244,-0.1187,1.7627e-10
0.0078669,-0.013223,0,0.0102,-0.096234,8.1337e-11
0.0006062,-0.019473,0,0.064715,-3.8764,0.32504
0.00061243,-0.019501,0,0.066077,-3.8307,0.32342
0.00063307,-0.019481,0,0.067157,-3.7019,0.31941
0.00064776,-0.019433,0,0.066495,-3.6172,0.31702
0.0006818,-0.019469,0,0.07062,-3.3961,0.30929
0.00065385,-0.019461,0,0.068108,-3.5733,0.31541
0.00067571,-0.019441,0,0.068823,-3.4393,0.31091
0.00056528,-0.019512,0,0.062083,-4.134,0.33261
0.00056933,-0.019537,0,0.062935,-4.1024,0.33173
0.00059197,-0.01952,0,0.064698,-3.9591,0.32721
0.0029813,-0.016611,0,0.016882,-0.3053,0.0050142
0.0029553,-0.016483,0,0.013126,-0.31097,0.0053454
0.0029197,-0.01659,0,0.014844,-0.30935,0.0059251
0.0029067,-0.016526,0,0.01299,-0.31218,0.0060907
0.0029683,-0.016547,0,0.01498,-0.30814,0.0051798
0.00046395,0.023207,0,0.00029603,-5.3744,1.0028
0.00046378,0.023264,0,0.00029974,-5.383,1.0028
0.00041399,0.023235,0,0.00041918,-7.6639,1.0027
0.003354,-0.019425,0,0.31766,-0.13856,0.0053183
0.003425,-0.019446,0,0.32034,-0.14167,0.0047514
0.0033774,-0.01939,0,0.30512,-0.14126,0.0048706
0.0034129,-0.0194,0,0.30655,-0.1426,0.0045872
0.0033895,-0.019435,0,0.31912,-0.14011,0.0050349
0.0021008,-0.019754,0,0.41926,-0.033551,0.067636
0.0080037,-0.013976,0,0.016999,-0.073682,4.9005e-11
0.0078878,-0.014075,0,0.018822,-0.092397,9.9932e-11
0.0080312,-0.014127,0,0.018324,-0.069335,4.4615e-11
0.0028276,-0.013221,0,-0.028546,-0.36295,0.0073781
0.0047938,-0.0009229,0,-0.1674,-0.31262,2.4797e-06
0.0056463,-0.0038649,0,-0.11608,-0.44576,3.8882e-08
0.0010466,-0.018833,0,0.050205,-1.6174,0.22444
0.0009669,-0.018836,0,0.049548,-1.9345,0.24506
0.0010277,-0.018867,0,0.051426,-1.6856,0.22896
0.00098788,-0.018869,0,0.050992,-1.8438,0.23927
0.0010067,-0.018835,0,0.049851,-1.7695,0.23475
0.0022516,-0.019421,0,0.27881,-0.1259,0.04194
0.0022446,-0.019391,0,0.26701,-0.13473,0.041551
0.00016004,-0.019844,0,0.0056383,-6.2284,0.37967
0.00018634,-0.019871,0,0.0041339,-6.1419,0.37756
0.00016548,-0.019865,0,0.0037209,-6.2103,0.37907
0.00018091,-0.01985,0,0.0061531,-6.1619,0.37816
0.0060906,-0.0058915,0,-0.063339,-0.4042,1.6054e-08
0.0060096,-0.0059818,0,-0.063997,-0.40679,2.646e-08
0.0036087,-0.012481,0,-0.027067,-0.3719,0.0008288
0.0037519,-0.016686,0,0.039798,-0.2811,0.000636
0.003769,-0.01676,0,0.042629,-0.27767,0.00060903
0.0036911,-0.016735,0,0.039646,-0.2797,0.00076707
0.00069018,-0.019392,0,0.067584,-3.3575,0.30829
0.00072596,-0.019428,0,0.071754,-3.1325,0.29981
0.00069692,-0.01942,0,0.069385,-3.311,0.30654
0.00071921,-0.0194,0,0.069791,-3.178,0.30156
0.0065343,-0.015155,0,0.04097,-0.24362,3.9228e-08
0.0063966,-0.015117,0,0.039891,-0.25475,7.6943e-08
0.0063718,-0.014992,0,0.036992,-0.25804,7.9975e-08
0.0065095,-0.01503,0,0.038121,-0.24698,4.2261e-08
0.00073394,-0.01935,0,0.068051,-3.0972,0.29857
0.00074109,-0.019379,0,0.069998,-3.0499,0.29669
0.00076365,-0.019359,0,0.07008,-2.9204,0.29128
0.0025503,-0.0095749,0,-0.05133,-0.32893,0.012874
0.0037571,-0.0075773,0,-0.070375,-0.36174,0.00025463
0.0035566,-0.016764,0,0.03676,-0.28064,0.0011172
0.0035328,-0.016685,0,0.033671,-0.28438,0.0011746
0.0036064,-0.016705,0,0.036398,-0.28224,0.00095555
0.001157,-0.0004022,0,-0.16831,0.088475,0.1368
0.0012025,-0.00037937,0,-0.15202,0.081109,0.12191
0.0029136,-0.015418,0,-0.0066968,-0.33993,0.005931
0.0028498,-0.015419,0,-0.0077584,-0.34248,0.0070582
0.0028811,-0.015362,0,-0.0079839,-0.34219,0.0064577
0.003399,-0.016254,0,0.018829,-0.3035,0.0016622
0.0034721,-0.016283,0,0.021378,-0.30108,0.0013901
0.0034131,-0.016324,0,0.020859,-0.30071,0.0016027
0.0028559,-0.019282,0,0.27825,-0.13046,0.012378
0.0028294,-0.019309,0,0.28648,-0.12652,0.013377
0.0030187,-0.019838,0,0.5424,-0.077186,0.016674
0.0015252,-0.019777,0,0.28559,-0.35547,0.13588
0.0015346,-0.019799,0,0.30168,-0.33386,0.13548
0.0015486,-0.01978,0,0.29418,-0.32648,0.13262
0.0027585,-0.007165,0,-0.072399,-0.28464,0.0054184
0.0027829,-0.0070437,0,-0.073909,-0.28282,0.0049436
0.0027117,-0.0071244,0,-0.072497,-0.28011,0.0062198
0.0027239,-0.0070637,0,-0.073246,-0.27915,0.0059823
0.0027707,-0.0071044,0,-0.073148,-0.28373,0.005181
0.0032595,-0.016207,0,0.014294,-0.30838,0.0024155
0.0031929,-0.016186,0,0.012222,-0.31097,0.0029248
0.003178,-0.016117,0,0.010433,-0.31355,0.0030239
0.0032446,-0.016138,0,0.012462,-0.31099,0.0025146
0.00056419,0.027945,0,0,0,1.0015
0.00056419,0.028059,0,0,0,1.0015
0.00051323,0.027973,0,0.00017072,-2.8703,1.0014
0.00051323,0.02803,0,0.00026174,-2.8702,1.0014
0.00056419,0.028002,0,0,0,1.0015
0.0017601,-0.019494,0,0.21584,-0.25955,0.091175
0.0017701,-0.019521,0,0.22722,-0.24441,0.091021
0.0017885,-0.0195,0,0.22351,-0.24112,0.087948
0.00036922,-0.019905,0,0.01371,-5.2732,0.35883
0.00033946,-0.019937,0,0.0034937,-5.4374,0.36233
0.00035434,-0.019921,0,0.008483,-5.3563,0.36058
0.00033411,-0.019915,0,0.0074712,-5.4696,0.36322
0.00034899,-0.019899,0,0.012259,-5.3893,0.36147
0.003196,-0.012708,0,-0.029141,-0.36555,0.0026885
0.0032555,-0.012658,0,-0.028986,-0.36642,0.002312
0.0093909,0.0016176,0,-0.009299,-0.054338,1.155e-16
0.0037311,-0.0043004,0,-0.12402,-0.28164,0.00011292
0.0036513,-0.004305,0,-0.12323,-0.27199,0.00015841
0.0036932,-0.004369,0,-0.12242,-0.27957,0.000134
0.0024994,-0.018386,0,0.091407,-0.25531,0.017508
0.0058797,-0.0051939,0,-0.080871,-0.42568,2.6794e-08
0.0059576,-0.0051035,0,-0.080524,-0.4249,2.016e-08
0.0039249,-0.01616,0,0.029891,-0.30035,0.00038147
0.0038926,-0.016002,0,0.025254,-0.30625,0.00041756
0.0038486,-0.016135,0,0.027378,-0.30185,0.00048489
0.0038325,-0.016056,0,0.025074,-0.30478,0.00050293
0.0039087,-0.016081,0,0.027551,-0.30332,0.00039952
0.0073383,-0.000946,0,-0.093365,-0.44261,3.4324e-11
0.0074339,-0.00083866,0,-0.089241,-0.43277,2.7259e-11
0.0040458,-0.016047,0,0.030059,-0.30362,0.00026799
0.0040146,-0.015887,0,0.025503,-0.30937,0.00029343
0.0039692,-0.016024,0,0.027659,-0.30494,0.00034278
0.0039536,-0.015945,0,0.025387,-0.30778,0.0003555
0.0040302,-0.015967,0,0.027763,-0.30651,0.00028071
0.0030815,-0.016524,0,0.017236,-0.30364,0.0038757
0.0030184,-0.016504,0,0.015154,-0.30716,0.0046106
0.0030053,-0.016438,0,0.013286,-0.30994,0.0047418
0.0030684,-0.016459,0,0.015325,-0.30644,0.0040069
0.0032982,-0.013167,0,-0.024542,-0.3639,0.0020785
0.0033101,-0.01324,0,-0.023809,-0.36341,0.0020178
0.0033659,-0.013184,0,-0.023672,-0.36425,0.0017463
0.0035066,-0.013217,0,-0.021794,-0.36503,0.0011724
0.0052352,-0.014696,0,0.021934,-0.32393,5.045e-06
0.0051545,-0.014765,0,0.022242,-0.32496,7.1426e-06
0.0041736,-0.015934,0,0.030312,-0.30678,0.00018282
0.0041375,-0.015772,0,0.025637,-0.31247,0.00020249
0.0040941,-0.015911,0,0.02791,-0.30809,0.00023813
0.0040761,-0.01583,0,0.025586,-0.3109,0.00024796
0.0041556,-0.015853,0,0.027966,-0.30964,0.00019265
0.0034577,-0.00866,0,-0.058842,-0.35818,0.00084128
0.0032403,-0.018603,0,0.14358,-0.18777,0.0033588
0.0032791,-0.01857,0,0.14014,-0.18914,0.0030313
0.0063225,-0.0011789,0,-0.14132,-0.5047,3.8642e-09
0.0052486,-0.0079933,0,-0.052149,-0.40317,1.3651e-06
0.0052894,-0.0080835,0,-0.050517,-0.40165,1.2176e-06
0.005346,-0.0080015,0,-0.050589,-0.40132,1.0014e-06
0.0059237,-0.017835,0,0.14008,-0.20965,1.2706e-06
0.0060152,-0.01787,0,0.1434,-0.2067,9.5061e-07
0.0042512,-0.01743,0,0.081808,-0.24191,0.00016392
0.0043119,-0.017379,0,0.081256,-0.24424,0.00013924
0.0057264,-0.0084087,0,-0.040358,-0.383,2.4486e-07
0.0038043,-0.0084401,0,-0.060204,-0.37318,0.00026605
0.0014748,-0.019811,0,0.29195,-0.40434,0.14499
0,-0.00033333,0,-0.00039716,-15.5,1.0068
9.1705e-05,-0.0003851,0,0.086868,-14.982,1.0066
0,-0.00044444,0,0.00087674,-15.312,1.0067
4.5852e-05,-0.00035922,0,0.045202,-15.351,1.0067
4.5852e-05,-0.00041477,0,0.046179,-15.255,1.0067
0,-0.00038889,0,0.00064311,-15.407,1.0068
0.0027849,-0.013436,0,-0.027371,-0.36293,0.0082188
0.002848,-0.013435,0,-0.026856,-0.36222,0.0070174
0.0018596,-0.018592,0,0.073573,-0.39011,0.064914
0.0038101,-0.013292,0,-0.017443,-0.36623,0.00048498
0.0057172,-0.0087212,0,-0.037691,-0.37942,3.0134e-07
0.0056926,-0.0086116,0,-0.039032,-0.38203,3.1344e-07
0.0057879,-0.0086332,0,-0.037366,-0.37683,2.0681e-07
0.0026126,-0.019671,0,0.43883,-0.053022,0.029041
0.00077884,-0.019307,0,0.067911,-2.8401,0.28816
0.0007861,-0.019338,0,0.070029,-2.7944,0.28607
0.00080931,-0.019316,0,0.069821,-2.6676,0.28058
0.0027306,-0.0075812,0,-0.067905,-0.29433,0.0063459
0.0027893,-0.0075606,0,-0.068449,-0.29766,0.0052871
0.0049569,-0.013113,0,-0.0053196,-0.36,1.1128e-05
0.0047695,-0.013079,0,-0.0079266,-0.36462,2.1093e-05
0.0048632,-0.013096,0,-0.0066053,-0.36249,1.611e-05
0.0048348,-0.013009,0,-0.0079512,-0.36432,1.7172e-05
0.0049285,-0.013026,0,-0.0066603,-0.36196,1.2189e-05
0.0035078,-0.0094764,0,-0.051305,-0.36797,0.00080809
0.0034825,-0.0093868,0,-0.052156,-0.36624,0.00086405
0.0035646,-0.0094141,0,-0.051642,-0.36987,0.00068402
0.0051067,-0.019136,0,0.20311,-0.14009,0.00010039
0.0051624,-0.01909,0,0.20088,-0.14195,8.0968e-05
0.00096379,-0.016876,0,0.020068,-1.9762,0.26735
0.00093612,-0.016926,0,0.02148,-2.1027,0.27484
0.00099331,-0.016926,0,0.019271,-1.8504,0.2581
0.0024512,-1.3569e-05,0,0.018929,0.094572,0.0079351
0.0024086,9.5308e-05,0,0.03531,0.096891,0.0087259
0.0024883,3.218e-05,0,0.023807,0.095242,0.0073269
0.0024299,4.0869e-05,0,0.027152,0.09591,0.0083305
0.0024671,8.6618e-05,0,0.032014,0.096677,0.0077223
0.0069843,-0.0017747,0,-0.10312,-0.45153,1.7396e-10
0.0066385,0.0011864,0,-0.10556,-0.54497,1.0169e-09
0.0064654,0.0013173,0,-0.10279,-0.53701,2.6099e-09
0.0065933,0.0013052,0,-0.10254,-0.54335,1.2216e-09
0.0065105,0.0011985,0,-0.1064,-0.54035,2.4052e-09
0.00093393,-0.019238,0,0.069653,-2.0466,0.2499
0.00094111,-0.01927,0,0.072276,-2.0101,0.24808
0.00096516,-0.019248,0,0.071619,-1.9063,0.24215
0.0072566,-0.014135,0,0.022199,-0.1801,1.5323e-09
0.0073643,-0.014038,0,0.020778,-0.16724,1.0898e-09
0.00098252,-0.019193,0,0.068242,-1.8387,0.23794
0.00098945,-0.019225,0,0.070885,-1.806,0.23616
0.0010143,-0.019203,0,0.070141,-1.7085,0.23017
0.00036486,0.020524,0,0.00044289,-9.6487,1.0032
0.00036482,0.020638,0,0.00040331,-9.651,1.0032
0.00046405,0.020581,0,0.00027678,-5.3629,1.0035
0.00036484,0.020581,0,0.0004261,-9.6498,1.0032
0.00041443,0.020609,0,0.00032326,-7.6347,1.0033
0.00041445,0.020552,0,0.00034566,-7.6335,1.0034
0.00041396,0.023406,0,0.00039334,-7.6663,1.0026
0.00046377,0.023378,0,0.00030931,-5.3841,1.0028
0.0010319,-0.019147,0,0.066749,-1.6462,0.2261
0.0010717,-0.01919,0,0.071578,-1.4964,0.21626
0.0010389,-0.01918,0,0.069403,-1.6161,0.22425
0.0010646,-0.019157,0,0.068705,-1.525,0.21811
0.0060093,0.0025639,0,-0.053276,-0.43585,7.6649e-09
0.0033628,-0.011553,0,-0.036216,-0.3706,0.0015916
0.0039079,-0.017448,0,0.072894,-0.24323,0.00044158
0.0012457,-0.019676,0,0.17235,-0.88723,0.18053
0.0012361,-0.019652,0,0.1633,-0.91864,0.18193
0.00035989,0.029138,0,0.00043795,-9.8808,1.0005
0.0034559,-0.012219,0,-0.030573,-0.37104,0.0012499
0.0034046,-0.012269,0,-0.030625,-0.37003,0.0014665
0.0034742,-0.012277,0,-0.029966,-0.37109,0.0011874
0.0038281,-0.0093172,0,-0.051392,-0.37955,0.00029404
0.0072888,-0.0080397,0,-0.019202,-0.22909,2.6246e-10
0.0074135,-0.0079415,0,-0.018114,-0.21052,1.6418e-10
0.0029039,-0.00055069,0,-0.058347,0.05061,0.0021479
0.0029241,-0.00061317,0,-0.064505,0.045412,0.0019561
0.0036153,-0.012757,0,-0.024666,-0.37001,0.0008117
0.0034683,-0.012718,0,-0.026496,-0.36863,0.0012429
0.0035418,-0.012737,0,-0.025592,-0.36935,0.0010273
0.0035214,-0.012663,0,-0.02642,-0.36961,0.0010737
0.0035949,-0.012682,0,-0.02551,-0.37034,0.00085816
0.0043052,-0.01582,0,0.030522,-0.30978,0.00012182
0.0042213,-0.015796,0,0.028106,-0.31116,0.00016216
0.0042016,-0.015709,0,0.025656,-0.31406,0.0001696
0.0042854,-0.015734,0,0.028067,-0.31273,0.00012927
0.003543,-0.019016,0,0.2092,-0.16199,0.0022226
0.0057926,-0.0078605,0,-0.044713,-0.38718,1.4679e-07
0.0056772,-0.0078455,0,-0.046902,-0.3927,2.5554e-07
0.0057452,-0.0077485,0,-0.046775,-0.39103,1.6656e-07
0.0010832,-0.0191,0,0.065268,-1.4664,0.21384
0.0010903,-0.019134,0,0.067969,-1.439,0.21198
0.0011166,-0.019111,0,0.067334,-1.356,0.20556
0.0011594,-0.019643,0,0.14709,-1.1289,0.19769
0.0011695,-0.019666,0,0.15506,-1.0922,0.19598
0.0011851,-0.019646,0,0.15236,-1.0545,0.19232
0.00062128,-0.019195,0,0.056033,-3.8249,0.32575
0.0006048,-0.019223,0,0.056213,-3.9277,0.32865
0.00058704,-0.019194,0,0.054469,-4.0477,0.33242
0.0048976,-0.01077,0,-0.0297,-0.3874,1.0101e-05
0.0049285,-0.010849,0,-0.028673,-0.38619,9.2151e-06
0.0049955,-0.010772,0,-0.028698,-0.38545,7.5749e-06
0.0050265,-0.01085,0,-0.027671,-0.38405,6.6895e-06
0.00056419,0.027717,0,0,0,1.0016
0.00056419,0.027831,0,0,0,1.0016
0.00051328,0.027745,0,0.00016632,-2.867,1.0015
0.00051328,0.027802,0,0.00023178,-2.867,1.0015
0.00056419,0.027774,0,0,0,1.0016
0.0011354,-0.019052,0,0.063935,-1.3038,0.20117
0.0011771,-0.019098,0,0.069141,-1.1792,0.19085
0.0011427,-0.019087,0,0.06669,-1.2786,0.19922
0.0011699,-0.019063,0,0.066149,-1.203,0.1928
0.0052851,-0.016546,0,0.072054,-0.27196,5.9662e-06
0.0029536,-0.018775,0,0.16221,-0.18266,0.0071172
0.00046399,0.022978,0,0.00030091,-5.3721,1.0029
0.00046382,0.023035,0,0.0003018,-5.3806,1.0028
0.00041404,0.023006,0,0.0004246,-7.6608,1.0027
0.0024714,-0.01133,0,-0.041151,-0.3538,0.017032
0.0025092,-0.011375,0,-0.040891,-0.35441,0.015587
