time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
6.2216593135121e-06,3201.7913763008,0.094230285710877,0.00023163787047905,0.24
6.2253593135121e-06,1821.0557398379,0.098010379993541,0.00024093013764391,0.24
6.2290593135121e-06,2480.3315501036,0.1012475180402,0.0002488877041303,0.24
6.2327593135121e-06,4983.6184416326,0.10686473752499,0.00026269601161501,0.24
6.2364593135121e-06,8336.0227788118,0.11688883311467,0.00028733734787283,0.24
6.2401593135121e-06,11170.109183308,0.13156875790672,0.00032342369200275,0.24
6.2438593135121e-06,12383.723265912,0.14929490113135,0.00036699828203381,0.24
6.2475593135121e-06,11579.611147665,0.16732922734432,0.00041133045069893,0.24
6.2512593135121e-06,9119.2337542126,0.18290676404058,0.0004496233137674,0.24
6.2549593135121e-06,5914.1961122601,0.19422062268949,0.00047743515902038,0.24
6.2586593135121e-06,3124.7489508063,0.20102315196505,0.00049415720738705,0.24
6.2623593135121e-06,1811.373630968,0.20473797909764,0.00050328903416333,0.24
6.2660593135121e-06,2545.5417916727,0.20801690650641,0.00051134932769522,0.24
6.2697593135121e-06,5100.2087884127,0,0,0.24
6.2734593135121e-06,8457.4108966063,0.010203193422552,2.5081596417285e-05,0.24
6.2771593135121e-06,11248.302333555,0.025033319085306,6.1537165893084e-05,0.24
6.2808593135121e-06,12390.912740044,0.042823719565396,0.00010526971377924,0.24
6.2845593135121e-06,11516.834061723,0.06081621165347,0.00014949904536251,0.24
6.2882593135121e-06,9011.9525399555,0.076265765874161,0.00018747730057562,0.24
6.2919593135121e-06,5802.0425578152,0.087414482304841,0.00021488319150649,0.24
6.2956593135121e-06,3049.704927762,0.094076130427537,0.00023125892435481,0.24
6.2993593135121e-06,1804.3977348321,0.097729231009352,0.00024023901428061,0.24
6.3030593135121e-06,2613.1021608176,0.10105375308082,0.00024841138908756,0.24
6.3067593135121e-06,5217.7405789431,0.10694708870991,0.00026289844815612,0.24
6.3104593135121e-06,8577.8848196841,0.11732940047241,0.00028842035514358,0.24
6.3141593135121e-06,11324.162757241,0.13230728343785,0.00032523914316089,0.24
6.3178593135121e-06,12395.358826777,0.15015812099155,0.00036912025809132,0.24
6.3215593135121e-06,11451.920097266,0.16810510616421,0.0004132377241008,0.24
6.3252593135121e-06,8903.8202191796,0.18342442921156,0.00045089584368623,0.24
6.3289593135121e-06,5690.580450062,0.19440788326722,0.00047789548492433,0.24
6.3326593135121e-06,2976.8049876778,0.20093078419995,0.00049393014798415,0.24
6.3363593135121e-06,1800.1945277852,0.2045258584953,0.00050276759708775,0.24
6.3400593135121e-06,2683.1319817017,0.20789992035981,0.0005110617511303,0.24
6.3437593135121e-06,5336.4400030011,0,0,0.24
6.3474593135121e-06,8697.8143876628,0.010561899169326,2.5963370622728e-05,0.24
6.3511593135121e-06,11398.189290675,0.025685749617569,6.3140977427652e-05,0.24
6.3548593135121e-06,12397.615429614,0.043593996333964,0.00010716321616019,0.24
6.3585593135121e-06,11385.377449916,0.06149260111524,0.00015116175298732,0.24
