time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
2.6886159313515e-05,9585.0565229169,0.1214358524358,0.00029851487816076,0.24
2.6889859313515e-05,11873.601219751,0.13758520907977,0.0003382133949847,0.24
2.6893559313515e-05,12348.615765072,0.15581436513821,0.00038302449640662,0.24
2.6897259313515e-05,10915.753186903,0.17332266392409,0.00042606357896777,0.24
2.6900959313515e-05,8152.6314819749,0.18767314885819,0.0004613400906052,0.24
2.6904659313515e-05,5053.5761736215,0.19761187661564,0.00048577157476805,0.24
2.6908359313515e-05,2740.8102037073,0.20347777591549,0.00050019118956611,0.24
2.6912059313515e-05,2126.2220695232,0.20714060706368,0.00050919519927158,0.24
2.6915759313515e-05,3532.5201853874,0.21139926330988,0.00051966387244317,0.24
2.6919459313515e-05,6450.2155630633,0,0,0.24
2.6923159313515e-05,9686.156514338,0.012143910898011,2.9852288343192e-05,0.24
2.6926859313515e-05,11922.625330882,0.028406247939086,6.9828534756849e-05,0.24
2.6930559313515e-05,12329.383362982,0.046657824641914,0.0001146947508405,0.24
2.6934259313515e-05,10838.194112656,0.064093280098529,0.00015755476917043,0.24
2.6937959313515e-05,8045.5355801575,0.078304797390747,0.00019248966910213,0.24
2.6941659313515e-05,4955.0361759996,0.088088767682996,0.00021654072685102,0.24
2.6945359313515e-05,2687.7084218035,0.093840544412411,0.00023067980435696,0.24
2.6949059313515e-05,2141.4554589377,0.097474876565779,0.00023961375753633,0.24
2.6952759313515e-05,3612.8752128666,0.10180547074277,0.00025025926927917,0.24
2.6956459313515e-05,6563.8417189434,0.10946426437131,0.00026908619560302,0.24
2.6960159313515e-05,9786.0282923346,0.12176884954439,0.00029933345512388,0.24
2.6963859313515e-05,11969.415013517,0.13814156106751,0.00033958102523971,0.24
2.6967559313515e-05,12307.848614953,0.15641214412903,0.00038449396295237,0.24
2.6971259313515e-05,10759.062521647,0.17377184011221,0.00042716774855508,0.24
2.6974959313515e-05,7938.0780556244,0.18784293416785,0.00046175745862304,0.24
2.6978659313515e-05,4857.4892822871,0.19747262223502,0.00048542925819817,0.24
2.6982359313515e-05,2636.6981221752,0.20311259779187,0.00049929350489643,0.24
2.6986059313515e-05,2159.1542991086,0.20672186040708,0.0005081658318758,0.24
2.6989759313515e-05,3695.0435042284,0.21112761258991,0.00051899609781198,0.24
2.6993459313515e-05,6677.7932655198,0,0,0.24
2.6997159313515e-05,9884.6132307799,0.012464535880985,3.0640452018154e-05,0.24
2.7000859313515e-05,12013.939621462,0.028944948786525,7.1152774794802e-05,0.24
2.7004559313515e-05,12284.011171917,0.047231100594606,0.00011610398376255,0.24
2.7008259313515e-05,10678.380023507,0.064512136960458,0.00015858440747409,0.24
2.7011959313515e-05,7830.292213686,0.078441393512724,0.00019282545111289,0.24
2.7015659313515e-05,4760.9688981084,0.087917324800239,0.00021611928416971,0.24
2.7019359313515e-05,2587.7981146476,0.093447859878698,0.00022971450314331,0.24
2.7023059313515e-05,2179.3091907608,0.097035489494603,0.00023853365165832,0.24
2.7026759313515e-05,3778.9856286388,0.10151958300979,0.0002495564970742,0.24
2.7030459313515e-05,6792.0190655092,0.10947510972251,0.00026911285575838,0.24
2.7034159313515e-05,9981.8776133698,0.1220988088851,0.0003001445646143,0.24
2.7037859313515e-05,12056.201484189,0.13868422645234,0.00034091501094479,0.24
2.7041559313515e-05,12257.907695555,0.15698253873883,0.00038589611292732,0.24
2.7045259313516e-05,10596.204236006,0.17418208629629,0.0004281762200007,0.24
2.7048959313516e-05,7722.2422627504,0.18796818276232,0.0004620653460234,0.24
2.7052659313516e-05,4665.5319457615,0.19729097387616,0.00048498272830915,0.24
2.7056359313516e-05,2541.0419567192,0.20271449726369,0.00049831489002874,0.24
2.7060059313516e-05,2201.9155817092,0.20628395224796,0.00050708936147483,0.24
2.7063759313516e-05,3864.6568773218,0.21084953334918,0.00051831252052404,0.24
2.7067459313516e-05,6906.4532356472,0,0,0.24
2.7071159313516e-05,10077.764050116,0.01278198224492,3.1420801978662e-05,0.24
2.7074859313516e-05,12096.171273107,0.02946964249047,7.2442582326623e-05,0.24
2.7078559313516e-05,12229.538360613,0.047776685046615,0.000117445145149,0.24
2.7082259313516e-05,10512.556549303,0.06489193083392,0.00015951802073235,0.24
2.7085959313516e-05,7613.9608716366,0.07853358531457,0.00019305207796109,0.24
2.7089659313516e-05,4571.2108136507,0.087703901821484,0.00021559464557887,0.24
2.7093359313516e-05,2496.4469431855,0.093022879696124,0.00022866981242902,0.24
2.7097059313516e-05,2226.9623064965,0.096577623029249,0.00023740811954093,0.24
2.7100759313516e-05,3952.0167537316,0.1012277990904,0.00024883923080235,0.24
2.7104459313516e-05,7021.0501894048,0.10948590981046,0.00026913940464715,0.24
2.7108159313516e-05,10172.256953077,0.12242524889975,0.00030094702286074,0.24
2.7111859313516e-05,12133.861423772,0.1392123874678,0.00034221334185792,0.24
2.7115559313516e-05,12198.942094222,0.15752476873937,0.00038722902836621,0.24
2.7119259313516e-05,10427.492802535,0.17455297111397,0.00042908793292521,0.24
2.7122959313516e-05,7505.510676183,0.18804899087199,0.00046226398936083,0.24
2.7126659313516e-05,4478.0632945683,0.1970675889709,0.00048443360120672,0.24
2.7130359313516e-05,2454.0495540969,0.20228455845854,0.00049725800997675,0.24
2.7134059313516e-05,2254.44761527,0.20582807925827,0.00050596872974008,0.24
2.7137759313516e-05,4041.0207118084,0.21056592281186,0.00051761534614518,0.24
2.7141459313516e-05,7135.7299798531,0,0,0.24
2.7145159313516e-05,10265.257868744,0.013095635435097,3.2191827519904e-05,0.24
2.7148859313516e-05,12169.212085955,0.029979368833604,7.3695596936097e-05,0.24
2.7152559313516e-05,12166.09995227,0.048293637967332,0.00011871592420681,0.24
2.7156259313516e-05,10341.023482894,0.065232048922168,0.00016035410256187,0.24
2.7159959313516e-05,7396.9172088286,0.078581268327944,0.00019316929284155,0.24
2.7163659313516e-05,4386.1149365422,0.087448942659908,0.00021496790231049,0.24
2.7167359313516e-05,2413.8595149258,0.092566467432593,0.00022754785504571,0.24
2.7171059313516e-05,2284.3539652437,0.096102248933499,0.00023623954998402,0.24
2.7174759313516e-05,4131.627114547,0.10093078797453,0.00024810911498163,0.24
2.7178459313516e-05,7250.4543155108,0.10949671481716,0.00026916596562724,0.24
2.7182159313516e-05,10356.766334823,0.12274755693419,0.00030173932383036,0.24
2.7185859313516e-05,12202.256481028,0.13972502632494,0.00034347351603968,0.24
2.7189559313516e-05,12131.07187787,0.15803780258128,0.00038849017350364,0.24
2.7193259313516e-05,10253.220975524,0.17488377369689,0.00042990111528242,0.24
2.7196959313516e-05,7288.2522699477,0.18808513563197,0.00046235284078654,0.24
2.7200659313516e-05,4295.4244137576,0.19680277903059,0.0004837826426514,0.24
2.7204359313516e-05,2375.9072726463,0.20182348983114,0.00049612460627124,0.24
2.7208059313516e-05,2316.6705104209,0.20535503001912,0.00050480587516992,0.24
2.7211759313516e-05,4223.7848513526,0.21027724591529,0.0005169057175892,0.24
2.7215459313516e-05,7365.1536155411,0,0,0.24
