"Points:0","Points:1","Points:2","velocity_:0","velocity_:1","w_he"
0.0040944,-0.010789,0,-0.027021,0.024082,0.048584
0.003926,-0.010683,0,-0.027735,0.02616,0.052576
0.0041025,-0.010589,0,-0.027005,0.024569,0.048228
0.0040102,-0.010736,0,-0.027368,0.025121,0.05058
0.0040142,-0.010636,0,-0.027364,0.025369,0.050402
0.0040984,-0.010689,0,-0.027013,0.024328,0.048406
0.003042,-0.01115,0,-0.032208,0.030352,0.084457
0.0029573,-0.011097,0,-0.032786,0.030217,0.08871
0.0030458,-0.01105,0,-0.032265,0.030825,0.084096
0.0026843,-0.018292,0,-0.031033,-0.052139,0.12203
0.0027727,-0.018245,0,-0.031527,-0.044468,0.11573
0.0060069,-0.017517,0,-0.028779,-0.011974,0.027387
0.0050667,-0.0124,0,-0.024778,0.010065,0.032158
0.005064,-0.0126,0,-0.024926,0.0094322,0.032268
0.0048922,-0.012497,0,-0.02519,0.011134,0.034689
0.0050654,-0.0125,0,-0.024851,0.0097509,0.032213
0.0049781,-0.012549,0,-0.025053,0.010272,0.033479
0.0049794,-0.012449,0,-0.024983,0.010593,0.033424
0.0049293,-0.016225,0,-0.030035,-0.0055101,0.036945
0.0050102,-0.016379,0,-0.03023,-0.0065615,0.03604
0.0049255,-0.016325,0,-0.030229,-0.0060243,0.03719
0.005014,-0.016279,0,-0.03004,-0.0060644,0.035796
0.0049353,-0.0092977,0,-0.024008,0.019187,0.032633
0.0047772,-0.0092013,0,-0.024516,0.02089,0.034802
0.004938,-0.0090977,0,-0.023977,0.019554,0.032491
0.0048562,-0.0092495,0,-0.024256,0.020031,0.033718
0.0048576,-0.0091495,0,-0.024243,0.020215,0.033646
0.0049366,-0.0091977,0,-0.023992,0.019373,0.032562
0.0021121,-0.012816,0,-0.034112,-0.05126,0.15731
0.0020237,-0.012863,0,-0.033815,-0.075487,0.16818
0.0021083,-0.012916,0,-0.03392,-0.053913,0.15801
0.004917,-0.010698,0,-0.024328,0.0162,0.033563
0.0049206,-0.010497,0,-0.024265,0.016667,0.033422
0.0050909,-0.0106,0,-0.023846,0.014913,0.031175
0.0049188,-0.010598,0,-0.024296,0.016436,0.033493
0.0050058,-0.010549,0,-0.02405,0.01578,0.032298
0.005004,-0.010649,0,-0.024084,0.015549,0.032369
0.0031482,-0.0083522,0,-0.033865,0.039928,0.07414
0.0029789,-0.0082457,0,-0.035481,0.041275,0.081229
0.0031558,-0.0081523,0,-0.033979,0.040352,0.073351
0.0030635,-0.0082989,0,-0.034654,0.040664,0.077685
0.0030673,-0.008199,0,-0.034717,0.0409,0.07729
0.003152,-0.0082523,0,-0.033922,0.040144,0.073746
0.00051526,-0.0099,0,0.045177,-5.2338,0.61117
0.00043084,-0.00985,0,0.04626,-6.0196,0.65059
0.00043084,-0.00995,0,0.045846,-6.0079,0.64885
0.0021273,-0.012416,0,-0.03488,-0.041026,0.15451
0.0020388,-0.012463,0,-0.034682,-0.063127,0.16518
0.0021235,-0.012516,0,-0.034688,-0.043515,0.15521
0.005294,-0.0081024,0,-0.022743,0.018069,0.027752
0.0053829,-0.0080535,0,-0.022472,0.017384,0.02683
0.0052975,-0.008002,0,-0.022715,0.018194,0.027671
0.0023448,-0.0021173,0,-0.059694,0.045133,0.08168
0.0023535,-0.001919,0,-0.060061,0.04288,0.079302
0.0025217,-0.0020239,0,-0.053966,0.041872,0.072777
0.0023492,-0.0020182,0,-0.059897,0.044059,0.080491
0.0024376,-0.0019715,0,-0.056885,0.042382,0.076039
0.0024333,-0.0020706,0,-0.056789,0.043495,0.077229
0.0062984,-0.0029682,0,-0.015284,0.014482,0.019057
0.0063063,-0.0027681,0,-0.014726,0.014442,0.019047
0.0064747,-0.0028747,0,-0.014599,0.013442,0.018182
0.0063024,-0.0028682,0,-0.015011,0.014463,0.019052
0.0063905,-0.0028214,0,-0.01466,0.013943,0.018615
0.0063866,-0.0029215,0,-0.014937,0.013957,0.01862
0.0050882,-0.0108,0,-0.02392,0.014443,0.031287
0.0049154,-0.010798,0,-0.024361,0.015961,0.033631
0.0050026,-0.010749,0,-0.024118,0.015312,0.032425
0.005001,-0.010849,0,-0.024155,0.015073,0.032493
0.0011343,-0.011178,0,-0.011017,-1.113,0.34868
0.0012228,-0.011131,0,-0.017779,-0.84433,0.32127
0.0013074,-0.011184,0,-0.022829,-0.65033,0.29526
0.001219,-0.011231,0,-0.017168,-0.86269,0.32267
0.0021754,-0.002011,0,-0.066699,0.046323,0.089942
0.0022645,-0.001965,0,-0.063336,0.044613,0.084622
0.0022601,-0.0020641,0,-0.063051,0.04574,0.085811
0.0029106,-0.010044,0,-0.034149,0.034868,0.088876
0.0027338,-0.010138,0,-0.03541,0.032707,0.098985
0.0027413,-0.0099379,0,-0.035604,0.033878,0.098058
0.0028222,-0.010091,0,-0.034778,0.034055,0.093931
0.0027376,-0.010038,0,-0.035507,0.033301,0.098522
0.002826,-0.0099911,0,-0.034864,0.034568,0.093467
0.0051765,-0.0028754,0,-0.019118,0.02176,0.026454
0.005173,-0.0029759,0,-0.0194,0.021879,0.026523
0.003155,-0.019504,0,0.0049019,-0.034289,0.1112
0.0031618,-0.019411,0,-0.0030419,-0.034521,0.10927
0.0051693,-0.019037,0,-0.012317,-0.014213,0.045963
0.0051731,-0.018937,0,-0.015634,-0.014384,0.045146
0.0050846,-0.018983,0,-0.014569,-0.014566,0.046993
0.0029751,-0.0083456,0,-0.03541,0.041005,0.081676
0.0028905,-0.0082924,0,-0.03627,0.041427,0.08579
0.0032316,-0.0061538,0,-0.035136,0.042895,0.065177
0.0033163,-0.006207,0,-0.034243,0.041852,0.062605
0.0033201,-0.0061071,0,-0.034293,0.04189,0.062244
0.0014338,-0.010138,0,-0.032938,-0.37028,0.25974
0.0014376,-0.010039,0,-0.033542,-0.35938,0.25862
0.0045025,-0.0092042,0,-0.025515,0.023658,0.039183
0.0044949,-0.009404,0,-0.025537,0.02332,0.039463
0.0043256,-0.0092975,0,-0.026223,0.025338,0.042458
0.0044987,-0.0093041,0,-0.025526,0.023491,0.039323
0.0044103,-0.0093508,0,-0.02587,0.024321,0.040961
0.0044141,-0.0092508,0,-0.025863,0.024491,0.040821
0.0024759,-0.016933,0,-0.030164,-0.051706,0.1316
0.0025643,-0.016886,0,-0.030473,-0.040515,0.1247
0.0025605,-0.016986,0,-0.030481,-0.04246,0.12522
0.003373,-0.011563,0,-0.030086,0.027943,0.070918
0.0033654,-0.011763,0,-0.030036,0.027145,0.071481
0.0031961,-0.011656,0,-0.030963,0.028141,0.078251
0.0033692,-0.011663,0,-0.03006,0.027548,0.071199
0.0032808,-0.01171,0,-0.030488,0.02772,0.074866
0.0032845,-0.01161,0,-0.030519,0.028143,0.074584
0.0025066,-0.0024236,0,-0.053549,0.045583,0.076629
0.0023373,-0.0023171,0,-0.059165,0.046983,0.083984
0.0025141,-0.0022237,0,-0.053816,0.043888,0.074715
0.0024219,-0.0023703,0,-0.056248,0.046293,0.080306
0.0024257,-0.0022704,0,-0.056452,0.045446,0.079349
0.0025104,-0.0023237,0,-0.053695,0.044774,0.075672
0.0017394,-0.013502,0,-0.029651,-0.22787,0.20989
0.005561,-0.0078559,0,-0.021927,0.016207,0.025028
0.0055592,-0.0079559,0,-0.021955,0.016073,0.025081
0.0056186,-0.010007,0,-0.022393,0.011991,0.025118
0.0053032,-0.0077025,0,-0.022648,0.018589,0.027479
0.0053905,-0.0076536,0,-0.022374,0.01791,0.02659
0.0054764,-0.0077047,0,-0.022131,0.017117,0.025751
0.0053892,-0.0077536,0,-0.022397,0.017778,0.02664
0.0033578,-0.011963,0,-0.02999,0.026311,0.072046
0.0035271,-0.012069,0,-0.029187,0.024887,0.065965
0.0034425,-0.012016,0,-0.029577,0.02565,0.069005
0.0034387,-0.012116,0,-0.029563,0.025236,0.069289
0.003354,-0.012063,0,-0.029969,0.025881,0.072329
0.0033099,-0.0086585,0,-0.032311,0.037794,0.06857
0.0033983,-0.0086119,0,-0.031684,0.037045,0.065457
0.0033945,-0.0087118,0,-0.031644,0.036853,0.065756
0.0047454,-0.010798,0,-0.024829,0.017521,0.036167
0.0048312,-0.010748,0,-0.024575,0.016854,0.034865
0.0048296,-0.010848,0,-0.024606,0.016609,0.034933
0.0052441,-0.019491,0,0.011325,-0.012568,0.048024
0.0052499,-0.019602,0,0.019554,-0.012104,0.048646
0.00516,-0.019547,0,0.015207,-0.012565,0.049859
0.0023609,-0.017679,0,-0.029507,-0.08368,0.14413
0.0022561,-0.015874,0,-0.029907,-0.071789,0.1497
0.0021714,-0.015821,0,-0.029565,-0.091417,0.15804
0.0026176,-0.0086323,0,-0.038534,0.038663,0.10214
0.0026252,-0.0084324,0,-0.038754,0.03972,0.10099
0.0026214,-0.0085323,0,-0.038644,0.0392,0.10156
0.0027098,-0.0084856,0,-0.037813,0.040319,0.096177
0.002706,-0.0085856,0,-0.037715,0.03987,0.096752
0.0014981,-0.015295,0,-0.018857,-0.56027,0.26068
0.0014096,-0.015341,0,-0.015205,-0.71158,0.28142
0.0014134,-0.015241,0,-0.015604,-0.69908,0.28034
0.0054104,-0.012604,0,-0.024318,0.006915,0.027955
0.0055822,-0.012707,0,-0.024131,0.005477,0.026119
0.0054977,-0.012556,0,-0.024132,0.006479,0.026998
0.0055836,-0.012607,0,-0.024038,0.005768,0.02608
0.0054963,-0.012656,0,-0.024221,0.0061848,0.027037
0.0042294,-0.016399,0,-0.030962,-0.0039975,0.050618
0.0042256,-0.016499,0,-0.031162,-0.0046915,0.050925
0.004141,-0.016446,0,-0.031098,-0.0040215,0.052906
0.0055933,-0.0054562,0,-0.020994,0.018595,0.023898
0.001392,-0.011238,0,-0.026856,-0.49906,0.27418
0.0054131,-0.012404,0,-0.024149,0.0075054,0.027867
0.0054158,-0.012204,0,-0.02399,0.0080782,0.027782
0.0055876,-0.012307,0,-0.023775,0.006616,0.025963
0.0054144,-0.012304,0,-0.024069,0.007794,0.027825
0.0055017,-0.012256,0,-0.023879,0.0073362,0.026872
0.0055003,-0.012356,0,-0.023961,0.0070547,0.026915
0.0030847,-0.019158,0,-0.018126,-0.037721,0.10888
0.003254,-0.019264,0,-0.01218,-0.031811,0.10249
0.0031694,-0.019211,0,-0.015364,-0.034576,0.10568
0.0031656,-0.019311,0,-0.0099013,-0.034666,0.1075
0.003081,-0.019257,0,-0.013365,-0.038021,0.1107
0.0051377,-0.017584,0,-0.031064,-0.012333,0.037674
0.0051339,-0.017684,0,-0.030916,-0.012703,0.03816
0.0031215,-0.015907,0,-0.030616,-0.00096369,0.088092
0.0032099,-0.01586,0,-0.030543,0.00063777,0.083643
0.0022686,-0.017826,0,-0.028722,-0.10678,0.15308
0.0022724,-0.017726,0,-0.028811,-0.10371,0.15234
0.0023571,-0.017779,0,-0.029454,-0.086409,0.14487
0.0048356,-0.010546,0,-0.024515,0.017325,0.034703
0.0048338,-0.010647,0,-0.024543,0.017089,0.034774
0.0059323,-0.0059608,0,-0.020253,0.015576,0.021469
0.0051556,-0.0058003,0,-0.022736,0.022026,0.028024
0.0049815,-0.0056946,0,-0.023414,0.023682,0.029813
0.0051583,-0.0056003,0,-0.022649,0.022145,0.027882
0.0050686,-0.0057475,0,-0.023067,0.022847,0.028918
0.0050699,-0.0056475,0,-0.023026,0.022905,0.028848
0.0051569,-0.0057003,0,-0.022694,0.022088,0.027953
0.0035636,-0.015673,0,-0.030136,0.0036292,0.068845
0.0052493,-0.011702,0,-0.023975,0.010742,0.029578
0.0054212,-0.011804,0,-0.023702,0.0091727,0.027613
0.0052466,-0.011902,0,-0.024101,0.010194,0.029673
0.0053352,-0.011753,0,-0.023834,0.0099463,0.028596
0.0053339,-0.011853,0,-0.0239,0.0096768,0.028643
0.005248,-0.011802,0,-0.024037,0.01047,0.029625
0.0011739,-0.010179,0,-0.018214,-0.89575,0.33255
0.0012616,-0.010132,0,-0.024556,-0.66707,0.30616
0.0011775,-0.010079,0,-0.018894,-0.87587,0.33123
0.00082431,-0.019372,0,0.026689,-2.9895,0.42655
0.0008143,-0.019558,0,0.028585,-3.0377,0.42937
0.00090907,-0.019423,0,0.024804,-2.5751,0.40463
0.00090406,-0.019516,0,0.026489,-2.5985,0.40603
0.0008193,-0.019465,0,0.027662,-3.0136,0.42796
0.0048371,-0.016372,0,-0.030415,-0.0059898,0.038709
0.0048409,-0.016272,0,-0.030219,-0.0054556,0.038464
0.0030672,-0.015054,0,-0.030364,0.0058891,0.089387
0.0029787,-0.015101,0,-0.030513,0.0037703,0.094306
0.0030634,-0.015154,0,-0.030382,0.0049735,0.089729
0.0048914,-0.017225,0,-0.031641,-0.010644,0.040014
0.0048876,-0.017325,0,-0.031706,-0.011134,0.040438
0.004803,-0.017271,0,-0.031827,-0.010798,0.041668
0.0019025,-0.0092055,0,-0.043031,-0.032881,0.17126
0.0020794,-0.0091122,0,-0.042516,0.0023548,0.14942
0.0020718,-0.009312,0,-0.042039,-0.0016284,0.15098
0.0019909,-0.0091589,0,-0.042884,-0.012681,0.16034
0.0020756,-0.0092121,0,-0.042279,0.00039459,0.1502
0.0019871,-0.0092588,0,-0.042613,-0.015142,0.16112
0.0027717,-0.0091385,0,-0.036363,0.038,0.094304
0.0025948,-0.0092318,0,-0.037854,0.035102,0.10546
0.0026024,-0.009032,0,-0.038085,0.036356,0.10437
0.0026832,-0.0091851,0,-0.037108,0.03688,0.099881
0.0025986,-0.0091319,0,-0.03797,0.035739,0.10491
0.002687,-0.0090852,0,-0.037211,0.037415,0.099338
0.0019708,-0.0074068,0,-0.048209,0.012112,0.1524
0.0018015,-0.0073003,0,-0.04995,-0.016753,0.17345
0.0019783,-0.007207,0,-0.048752,0.015977,0.15013
0.0018861,-0.0073536,0,-0.049162,-0.00018554,0.16292
0.0018899,-0.0072537,0,-0.049471,0.002267,0.16179
0.0019746,-0.0073069,0,-0.048481,0.01408,0.15126
0.004318,-0.0094973,0,-0.026233,0.024987,0.042774
0.0044065,-0.0094507,0,-0.025879,0.024147,0.041118
0.0043218,-0.0093974,0,-0.026228,0.025165,0.042616
0.0049434,-0.0086978,0,-0.023922,0.020246,0.0322
0.00495,-0.0084979,0,-0.023884,0.020534,0.032002
0.005118,-0.0086002,0,-0.023352,0.018806,0.029966
0.0049467,-0.0085979,0,-0.023903,0.020392,0.032101
0.005034,-0.0085491,0,-0.023612,0.019661,0.030984
0.0050307,-0.008649,0,-0.023633,0.019518,0.031083
0.0026932,-0.013489,0,-0.032024,0.0081461,0.10896
0.00091245,-0.019325,0,0.023614,-2.5586,0.40374
0.0008276,-0.019272,0,0.025666,-2.9728,0.42579
0.0022586,-0.013522,0,-0.03298,-0.033613,0.14392
0.0023433,-0.013575,0,-0.032842,-0.02169,0.13641
0.0022549,-0.013622,0,-0.03283,-0.035725,0.14453
0.0029865,-0.0080458,0,-0.035622,0.041789,0.080322
0.0029827,-0.0081458,0,-0.035551,0.041537,0.080776
0.0030711,-0.0080991,0,-0.034781,0.041127,0.076837
0.0027362,-0.014641,0,-0.031085,-0.00034581,0.10797
0.0027324,-0.014741,0,-0.031039,-0.0015032,0.10839
0.0026477,-0.014688,0,-0.031216,-0.0057454,0.11431
0.00080573,-0.015268,0,0.022033,-3.0077,0.45512
0.00080964,-0.015168,0,0.021814,-2.981,0.45448
0.00072109,-0.015215,0,0.026593,-3.5352,0.48265
0.0013464,-0.012437,0,-0.020364,-0.65875,0.29003
0.0029586,-0.013349,0,-0.031118,0.017038,0.092522
0.0028701,-0.013395,0,-0.031436,0.014922,0.097736
0.0029548,-0.013449,0,-0.031079,0.016284,0.092894
0.0052412,-0.012302,0,-0.024379,0.0090457,0.029864
0.0053285,-0.012253,0,-0.024183,0.0085556,0.028823
0.0053272,-0.012353,0,-0.02426,0.0082642,0.028866
0.0036309,-0.0047679,0,-0.032159,0.038309,0.050385
0.0034616,-0.0046614,0,-0.033921,0.040321,0.054265
0.0036385,-0.0045681,0,-0.032149,0.038102,0.049758
0.0035462,-0.0047147,0,-0.033015,0.039312,0.052325
0.00355,-0.0046147,0,-0.033019,0.039205,0.052012
0.0036347,-0.004668,0,-0.032156,0.038211,0.050072
0.0030875,-0.009951,0,-0.032921,0.035346,0.080128
0.0029182,-0.0098445,0,-0.034303,0.035752,0.088057
0.0029991,-0.0099977,0,-0.033529,0.035268,0.084502
0.0029144,-0.0099445,0,-0.034226,0.035316,0.088466
0.0030029,-0.0098978,0,-0.033598,0.035664,0.084092
0.0021297,-0.01692,0,-0.028103,-0.12673,0.16502
0.002045,-0.016866,0,-0.027338,-0.15661,0.17523
0.0021335,-0.01682,0,-0.028227,-0.12328,0.16437
0.0041384,-0.018797,0,-0.024554,-0.018684,0.065461
0.004146,-0.018597,0,-0.028161,-0.01819,0.063301
0.0043153,-0.018704,0,-0.02565,-0.017568,0.060088
0.0041422,-0.018697,0,-0.026555,-0.018477,0.064381
0.0042306,-0.018651,0,-0.026978,-0.017886,0.061694
0.0042268,-0.018751,0,-0.025139,-0.018098,0.062774
0.0046944,-0.015566,0,-0.029031,-0.00093625,0.039908
0.00094985,-0.011471,0,0.0069564,-1.9358,0.41341
0.00087146,-0.011405,0,0.014786,-2.3818,0.44364
0.00095365,-0.011371,0,0.0063281,-1.9064,0.41214
0.00094847,-0.016074,0,0.013312,-2.265,0.40627
0.004338,-0.018104,0,-0.031796,-0.015404,0.05478
0.0042534,-0.018051,0,-0.032212,-0.015332,0.056432
0.0043418,-0.018004,0,-0.032159,-0.014882,0.054078
0.0043696,-0.019557,0,0.014452,-0.015464,0.067481
0.0058676,-0.0044096,0,-0.019186,0.01707,0.021606
0.0056954,-0.0043075,0,-0.019633,0.018362,0.02279
0.0058706,-0.0042094,0,-0.018923,0.017113,0.021559
0.0057815,-0.0043585,0,-0.019404,0.017712,0.022198
0.005783,-0.0042584,0,-0.019274,0.01773,0.022175
0.0058691,-0.0043095,0,-0.019058,0.017093,0.021583
0.0025138,-0.015934,0,-0.030515,-0.032111,0.12639
0.0025176,-0.015834,0,-0.030568,-0.030334,0.1259
0.0026022,-0.015887,0,-0.030624,-0.02296,0.11975
0.00047079,-0.017307,0,0.027355,-5.0296,0.53629
0.00047215,-0.017207,0,0.027611,-5.0294,0.53668
0.0039805,-0.018391,0,-0.031027,-0.018247,0.065943
0.0038958,-0.018338,0,-0.031641,-0.018443,0.067973
0.0012617,-0.019238,0,0.0072493,-1.2592,0.31832
0.0013501,-0.019192,0,0.0027926,-1.0342,0.2982
0.0040741,-0.013641,0,-0.027656,0.013465,0.051371
0.0061686,-0.017824,0,-0.027225,-0.012415,0.026979
0.0061648,-0.017923,0,-0.026704,-0.012536,0.027396
0.0019317,-0.019576,0,0.0093944,-0.28141,0.20705
0.0018486,-0.019522,0,0.0053892,-0.33872,0.2162
0.0039336,-0.010483,0,-0.02774,0.026658,0.052185
0.0037646,-0.010377,0,-0.028564,0.028737,0.056583
0.0039415,-0.010284,0,-0.027746,0.02713,0.051787
0.0038491,-0.01043,0,-0.02814,0.027702,0.054384
0.0038531,-0.01033,0,-0.028148,0.027943,0.054185
0.0039376,-0.010383,0,-0.027743,0.026897,0.051986
0.0025304,-0.001826,0,-0.053904,0.03951,0.070804
0.002442,-0.0018725,0,-0.056936,0.04117,0.075053
0.0025261,-0.0019249,0,-0.053961,0.040737,0.071791
0.0048518,-0.013719,0,-0.026273,0.0068884,0.035855
0.0049365,-0.013773,0,-0.026198,0.0060648,0.034612
0.0049418,-0.01367,0,-0.026081,0.0064387,0.03449
0.0021679,-0.0022106,0,-0.065801,0.048284,0.092726
0.0022564,-0.0021639,0,-0.06271,0.046748,0.087203
0.0021717,-0.0021108,0,-0.06626,0.047365,0.091334
0.0058024,-0.0092094,0,-0.0217,0.012146,0.023256
0.0058038,-0.0091094,0,-0.021663,0.012312,0.023221
0.0058896,-0.0091605,0,-0.021491,0.0116,0.022531
0.0030396,-0.0066468,0,-0.036629,0.044358,0.073793
0.0028627,-0.0067402,0,-0.038495,0.045618,0.081856
0.0028703,-0.0065403,0,-0.038681,0.045957,0.080787
0.0029511,-0.0066935,0,-0.037546,0.045064,0.077825
0.0028665,-0.0066403,0,-0.038588,0.045794,0.081321
0.0029549,-0.0065936,0,-0.037629,0.045205,0.07729
0.0049369,-0.016026,0,-0.029645,-0.004491,0.036502
0.0050215,-0.016079,0,-0.029654,-0.0050768,0.035349
0.0050253,-0.015979,0,-0.02946,-0.0045875,0.035145
0.0056695,-0.012658,0,-0.023949,0.0050789,0.025243
0.001954,-0.019265,0,-0.01052,-0.26504,0.19932
0.0018656,-0.019311,0,-0.0071663,-0.32343,0.21081
0.0047536,-0.01857,0,-0.02595,-0.015705,0.049661
0.0025669,-0.014535,0,-0.031456,-0.009875,0.1197
0.0025707,-0.014435,0,-0.031535,-0.0084801,0.11923
0.0026553,-0.014488,0,-0.03134,-0.0032192,0.11342
0.0010281,-0.013976,0,0.0050132,-1.7629,0.38636
0.0011128,-0.014029,0,-0.0011531,-1.425,0.36021
0.0010243,-0.014076,0,0.005526,-1.787,0.38748
0.0058364,-0.015159,0,-0.027014,-0.0040567,0.024697
0.0058402,-0.015059,0,-0.026844,-0.0037104,0.024586
0.0057518,-0.015106,0,-0.027033,-0.0035578,0.025481
0.0017987,-0.016507,0,-0.024324,-0.28466,0.20801
0.0018871,-0.01646,0,-0.025894,-0.22414,0.1953
0.0018025,-0.016407,0,-0.02457,-0.27859,0.20721
0.0023457,-0.018079,0,-0.029165,-0.094846,0.14728
0.0023419,-0.018179,0,-0.028997,-0.097732,0.14817
0.0037746,-0.01468,0,-0.028945,0.0098963,0.060587
0.0036862,-0.014727,0,-0.02913,0.010055,0.063546
0.00369,-0.014627,0,-0.029056,0.010675,0.063305
0.002179,-0.015621,0,-0.029851,-0.085578,0.1568
0.0022648,-0.017926,0,-0.028616,-0.10989,0.15388
0.0021802,-0.017872,0,-0.027849,-0.13224,0.16264
0.0014386,-0.019145,0,-0.0017546,-0.84653,0.2804
0.0047722,-0.0096023,0,-0.024562,0.020111,0.035113
0.004933,-0.0096992,0,-0.02407,0.01838,0.032871
0.004767,-0.0098015,0,-0.024599,0.019726,0.035304
0.0048526,-0.0096507,0,-0.02431,0.019237,0.033992
0.00485,-0.0097504,0,-0.024331,0.019046,0.034087
0.0047696,-0.0097019,0,-0.02458,0.019921,0.035209
0.0023297,-0.0025169,0,-0.058573,0.048475,0.086245
0.0023335,-0.002417,0,-0.058875,0.047772,0.085114
0.0024181,-0.0024703,0,-0.056025,0.047057,0.081437
0.0044091,-0.0070991,0,-0.026149,0.028115,0.038843
0.0044015,-0.007299,0,-0.026159,0.027944,0.039182
0.0044937,-0.0071523,0,-0.025732,0.027141,0.037561
0.0044899,-0.0072523,0,-0.02574,0.027055,0.037731
0.0044053,-0.007199,0,-0.026154,0.028032,0.039013
0.0037822,-0.014481,0,-0.028787,0.011076,0.060154
0.0038707,-0.014434,0,-0.02859,0.010795,0.057547
0.0038669,-0.014534,0,-0.028673,0.010232,0.057741
0.006011,-0.0065119,0,-0.020307,0.014446,0.021019
0.005924,-0.0065607,0,-0.020554,0.015035,0.021668
0.0060091,-0.0066119,0,-0.020354,0.014351,0.021053
0.00081082,-0.00606,0,0.0053512,-2.1092,0.48085
0.00098538,-0.0059684,0,-0.026631,-1.0343,0.38515
0.00098086,-0.0061659,0,-0.022811,-1.0894,0.3876
0.0008981,-0.0060142,0,-0.01173,-1.493,0.433
0.00098312,-0.0060672,0,-0.024632,-1.0618,0.38637
0.00089584,-0.0061129,0,-0.009686,-1.5266,0.43422
0.0042498,-0.011296,0,-0.026455,0.020958,0.04554
0.0044097,-0.011401,0,-0.025952,0.019037,0.042365
0.0042422,-0.011496,0,-0.026501,0.020404,0.045845
0.0043297,-0.011349,0,-0.026196,0.019992,0.043953
0.0043259,-0.011449,0,-0.026223,0.019718,0.044105
0.004246,-0.011396,0,-0.026477,0.020684,0.045693
0.0041097,-0.01039,0,-0.026997,0.02504,0.04789
0.0040217,-0.010437,0,-0.027362,0.025852,0.050038
0.0040256,-0.010337,0,-0.027361,0.026084,0.049839
0.0031809,-0.012056,0,-0.030815,0.026252,0.079532
0.0032694,-0.012009,0,-0.030398,0.026394,0.075789
0.0032656,-0.012109,0,-0.03037,0.025933,0.076072
0.0036233,-0.0049678,0,-0.032153,0.038474,0.051014
0.0038002,-0.0048744,0,-0.03059,0.036327,0.046892
0.0037926,-0.0050743,0,-0.030606,0.036458,0.047442
0.0037117,-0.0049211,0,-0.031357,0.037393,0.048953
0.0037964,-0.0049743,0,-0.0306,0.036397,0.047167
0.0037079,-0.005021,0,-0.031358,0.037462,0.049228
0.0048186,-0.0031621,0,-0.021762,0.024764,0.02986
0.0023813,-0.019525,0,0.0038862,-0.11058,0.16065
0.0022913,-0.019584,0,0.0097797,-0.13148,0.16977
0.0022047,-0.019534,0,0.0047861,-0.15692,0.17653
0.0022946,-0.019475,0,-0.00051518,-0.13097,0.16741
0.004863,-0.0084455,0,-0.024181,0.021455,0.03315
0.0049607,-0.008398,0,-0.02384,0.020603,0.031806
0.0032502,-0.019364,0,-0.0059787,-0.031711,0.10426
0.00034621,-0.0070998,0,0.058487,-7.2988,0.74575
0.0035612,-0.01117,0,-0.029302,0.02812,0.063725
0.0034728,-0.011217,0,-0.029728,0.028652,0.066883
0.0053752,-0.015892,0,-0.028884,-0.0054073,0.030384
0.0048243,-0.011247,0,-0.024741,0.015573,0.0352
0.0023876,-0.010125,0,-0.038107,0.0205,0.12335
0.0025569,-0.010231,0,-0.036656,0.02776,0.11075
0.00238,-0.010324,0,-0.037802,0.018191,0.12454
0.0024722,-0.010178,0,-0.037386,0.024685,0.11705
0.0024684,-0.010278,0,-0.03725,0.023712,0.11765
0.0023838,-0.010225,0,-0.037955,0.019361,0.12394
0.0037922,-0.018784,0,-0.026395,-0.021383,0.075406
0.0037038,-0.018831,0,-0.025773,-0.022482,0.078943
0.0037076,-0.018731,0,-0.027728,-0.022077,0.077652
0.0014414,-0.0099386,0,-0.034119,-0.3488,0.25736
0.0065919,-0.01809,0,-0.023956,-0.012218,0.02444
0.0065881,-0.01819,0,-0.023048,-0.012227,0.024844
0.0065034,-0.018136,0,-0.023878,-0.01232,0.025327
0.0033995,-0.010864,0,-0.030286,0.030471,0.06895
0.0033111,-0.01091,0,-0.030762,0.030855,0.072466
0.0016801,-0.010498,0,-0.037481,-0.1614,0.20964
0.0015955,-0.010445,0,-0.036239,-0.21928,0.22581
0.0016839,-0.010398,0,-0.037879,-0.15541,0.20864
0.0032642,-0.016713,0,-0.031494,-0.0072708,0.082975
0.0052897,-0.0087024,0,-0.022859,0.017117,0.028056
0.0054629,-0.0087048,0,-0.022383,0.015661,0.026249
0.0053757,-0.0087536,0,-0.022629,0.0163,0.027177
0.005377,-0.0086536,0,-0.022604,0.016461,0.027128
0.0030799,-0.010151,0,-0.0328,0.034612,0.080851
0.0029953,-0.010098,0,-0.033461,0.034863,0.084864
0.0030837,-0.010051,0,-0.032861,0.034984,0.08049
0.0048131,-0.01472,0,-0.027547,0.0027166,0.037073
0.0049824,-0.014826,0,-0.027502,0.0012042,0.034525
0.0048055,-0.01492,0,-0.02785,0.0017961,0.03735
0.0048978,-0.014773,0,-0.027522,0.0019471,0.035799
0.004894,-0.014873,0,-0.027676,0.0014978,0.035938
0.0048093,-0.01482,0,-0.027696,0.00226,0.037212
0.0011671,-0.014882,0,-0.0030259,-1.296,0.3433
0.0010786,-0.014928,0,0.0030465,-1.619,0.37002
0.0011633,-0.014982,0,-0.0025954,-1.3153,0.34438
0.0026831,-0.01604,0,-0.03065,-0.018717,0.11399
0.0028524,-0.016147,0,-0.030748,-0.010817,0.10318
0.0027715,-0.015993,0,-0.030691,-0.012843,0.10817
0.0028561,-0.016047,0,-0.030719,-0.0095292,0.10277
