"velocity:0","velocity:1","w_he"
-0.023848,-0.007421,0.013014
-0.00012492,-0.0019332,9.4906e-05
-0.015767,-0.0086048,0.0050209
0.00075388,-0.0090967,0.00074419
0.00012866,-0.00010209,0.00036189
0.0022506,-0.0030521,0.0017949
-0.016368,-0.0084665,0.0053437
-0.016548,-0.0084883,0.0053574
-0.0081245,0.0054579,0.012577
0.0010776,-0.013655,0.0013016
0.0018385,0.0036876,0.0057749
0.0012429,-0.0022465,0.0011734
0.00039533,-0.00045103,0.00033903
-0.014776,-0.0078087,0.0047364
-0.026262,-0.0099491,0.016352
8.5648e-05,-9.239e-05,0.00027662
6.3114e-05,-6.5897e-05,0.00027648
0.078908,-11.634,0.95073
-0.097599,-0.76625,0.48942
-0.025261,0.022713,0.038829
0,0,0.00012955
-0.024946,0.023701,0.036704
-0.024697,0.023118,0.03566
0.00033648,-0.00040186,0.00038878
0.00032139,-0.00038216,0.00038839
7.5272e-05,-6.1341e-05,0.00031451
-0.0012904,-0.018264,0.0029931
0.00016478,-0.0021837,0.00028386
0.18213,-11.282,0.9989
0.0014319,-0.0038003,0.0010067
-0.023853,-0.0094301,0.011542
-0.024326,0.024975,0.033002
-0.026304,-0.01013,0.016513
-0.02005,0.0012798,0.01435
0.0016284,0.0022909,0.0045455
0.001842,0.0023831,0.0046093
0.0016958,0.0025195,0.0047374
0.00065314,0.0050745,0.013219
-0.020076,-0.0085144,0.0074253
0.00055761,-0.0010801,0.00078402
-0.0027671,0.011647,0.016421
8.5594e-06,-0.017059,0.0017622
0.00024911,-0.00035287,0.00028374
0.0005649,-0.0020592,0.00045545
-6.7361e-05,-1.7011,0.99901
0.00052029,-0.0010054,0.00075326
0,0,0
-0.008131,0.010561,0.015841
7.3975e-05,-6.2963e-05,0.00030614
0.00076241,0.0046193,0.0096982
-0.025247,0.022893,0.038691
-0.019797,0.012994,0.019631
0.028695,-5.6744,0.57888
0.26234,-0.69607,0.90204
-0.00043174,-0.0089075,0.00055813
0.0044086,0.0089794,0.0092225
0.0047839,0.0090511,0.0091963
-8.1967e-05,-0.0015704,7.7123e-05
0.00065259,-0.008238,0.00065473
-0.024702,0.025923,0.034168
0,0,0
-0.00021159,-0.00089296,0.00013878
-0.026137,-0.0071069,0.018122
0.22147,-9.9308,0.9566
-0.020729,0.00060363,0.014884
0,0,2.9215e-05
-0.01673,0.0018631,0.011288
0.00013484,-0.00017198,0.00026975
-0.001615,0.0021914,0.00045427
0.00058862,-0.0017026,0.0004737
0.010037,0.015906,0.014831
0.00015357,-0.00020264,0.00027044
0.00041833,0.0068787,0.042625
0.024845,-6.767,0.64841
0.024923,-6.7426,0.64438
-0.00010965,-0.0017827,0.00019039
-8.9351e-05,-0.0018197,0.00019728
0.0006076,-0.0011585,0.00084172
0.0010145,-0.00016403,0.0022505
0.00063326,-0.0026782,0.00050827
0.00066114,-0.002662,0.00052606
-0.025238,0.02308,0.038582
0,0,0.0070125
0.00039783,0.0071567,0.012936
-0.00014165,0.0069788,0.012915
0.00044624,-0.00088741,0.00033375
0.00096461,0.00025026,0.0026068
0.034886,-4.5347,0.55216
-0.00016259,-0.010189,0.00065156
0.015831,-0.00681,0.010675
-8.2602e-05,-0.005413,0.00029653
-0.013443,0.009562,0.015118
-6.5562e-06,-0.00011711,0.00017434
-0.01987,0.012998,0.019733
0,0,0.049409
-0.017568,-0.0088056,0.0049882
-0.00012546,-0.00011532,6.4328e-05
-0.00012874,-0.00012172,6.7302e-05
0.0017003,-0.0057595,0.0010424
0.00018905,-0.002198,0.00029231
0.030938,-1.328,0.3276
0.0084624,-6.0298,0.55634
-0.021214,-4.1423e-05,0.015162
0.028475,-5.663,0.5776
0.0002739,-0.00065318,0.0002717
0.00057827,-0.0010941,0.00083389
9.1777e-05,-0.00010572,0.00027123
0.0036237,-5.3425e-05,0.0038464
-0.025225,0.023252,0.038444
-0.021672,-0.0046163,0.012268
0.00042886,-0.0005943,0.00033457
0.00019318,-0.00032193,0.00056227
-0.0076706,-1.5559,0.43503
0.00048455,-0.00071763,0.00039348
0.00047274,-0.0016783,0.00038153
-0.018561,0.0072062,0.015363
0.00061823,-0.0079711,0.00063112
0.00068603,-0.012102,0.00098866
0.00043115,-0.00054563,0.00038587
0.0097992,0.010733,0.027613
-1.9027e-05,-0.0037526,0.0002421
-0.021275,0.0003215,0.015512
0.0090254,-15.822,0.99911
0.01201,-15.835,0.99911
0.00010134,-8.8602e-05,0.00030624
0.007471,0.0043131,0.0085093
0,0,0.00039387
-0.00077609,-12.777,0.97785
-5.8795e-05,-0.0020986,0.00021253
6.5107e-05,-5.5962e-05,0.00036647
4.8227e-05,-3.7657e-05,0.00036607
-0.16201,-0.061393,0.29062
-0.15743,0.015361,0.22961
-0.15861,-0.015418,0.26132
-0.16385,-0.0085189,0.25891
-0.017387,-0.0087755,0.0049244
-0.025215,0.023424,0.038325
-0.00010632,-9.5917e-05,1.8833e-05
0.0027049,-0.0071364,0.0066153
-0.00018954,-0.0020973,0.00018209
-0.016841,0.0021832,0.011503
0.000151,-0.0015724,0.00025836
0.022503,-0.0043881,0.0049052
-0.0013788,-0.018424,0.002853
0.12224,-9.7447,0.90375
0.0036418,0.0051176,0.011218
0,0,0.0035067
0.0034069,0.0006,0.0040177
0.003593,0.00037223,0.0040165
0.016819,-0.0069789,0.011988
-0.020941,-0.0071651,0.0093597
0.0021197,0.012062,0.015985
0,0,0.00029999
0.028127,-5.6858,0.57781
-0.0062923,-1.5937,0.43641
-0.011897,0.0043812,0.011957
-0.00065216,-0.0016144,0.0003464
-0.021291,-0.0096603,0.0079657
-0.0080094,0.00036986,0.01007
0.0044127,-0.010962,0.0033811
-0.025203,0.023588,0.038185
0.0023332,-0.003006,0.0018696
-0.00013096,-15.807,1
0.10232,-10.721,0.92347
0.1048,-10.699,0.92424
0.0014587,0.018224,0.028556
-0.01281,-0.0058511,0.0070817
-0.0064398,-0.015283,0.0026322
-0.00012221,-0.00099313,0.0001682
-0.00010991,-0.0010151,0.00017217
0.003373,-0.008427,0.0020134
0.00071281,-6.8525,0.99999
8.5881e-05,-8.2443e-05,0.00029012
0.00071604,-0.0040864,0.0005537
-0.16774,-0.046972,0.28653
0.00052384,-0.00099086,0.00040285
-9.108e-05,-0.0001152,1.1003e-05
-0.0022503,-0.0081965,0.00099712
0.00019276,-0.0003169,0.00054457
0.00017192,-0.00028362,0.00055481
-9.2861e-05,-0.0033124,0.00019488
0.0040403,0.0088325,0.0092321
0.039062,-4.5706,0.56783
-0.025389,0.02166,0.039768
-0.0045132,-0.017893,0.003084
-0.025198,0.023767,0.038085
0,0,0.00037006
-0.16035,-0.14018,0.33423
0.00015693,-0.0016264,0.0002619
0.00021939,-4.855,0.99999
-0.0014585,-0.018527,0.002726
0.00045971,0.0019873,0.01038
0.00010401,0.0013402,0.010146
-6.1503e-05,0.0017886,0.010359
0.0061119,0.014989,0.017704
0.0060713,0.01527,0.018094
0.001494,-0.0038614,0.0010454
0.00019668,-0.0003719,0.00025906
0.027918,-5.688,0.57664
-0.00041568,-0.018063,0.0028645
-0.00013696,0.0031662,0.045853
0.00048626,0.0023703,0.04578
-0.00071949,0.0024031,0.047121
-0.005447,-1.6341,0.43894
-0.3159,-0.0059731,0.4162
-0.30509,0.016382,0.37247
-9.0069e-05,-0.00010969,1.1022e-05
-8.0836e-05,-0.0025726,0.00013397
0.029714,-0.0084373,0.025868
-0.15641,-0.072625,0.29382
0.023387,-6.8616,0.65679
-0.019133,-0.0021931,0.011188
4.9746e-05,-0.0013109,0.00022247
0.00035142,-0.00042164,0.00038899
0.00013902,-0.0016039,0.00025609
-0.024737,0.023868,0.035537
0,0,0
-0.024167,0.023278,0.033034
-0.024189,0.023176,0.033169
-0.023937,0.022598,0.032248
-0.023959,0.022495,0.032383
0.00026782,-0.00067243,0.00026955
-0.025187,0.023923,0.037944
0.00043424,-0.00101,0.00033076
-0.00042495,-16.183,1
0.0015909,-0.0083859,0.00101
0.0069467,0.0044582,0.0095454
0.0067214,0.0042068,0.0095902
0.00044804,-0.0010403,0.00033803
-0.02393,0.022737,0.032188
-0.013078,-0.0073051,0.0046277
-3.1362e-05,-0.0036633,0.00023627
-9.8159e-05,-7.7975e-05,4.6963e-05
-0.017703,0.0068987,0.01441
-0.017766,0.0067989,0.014409
0.039018,-4.6052,0.5688
-0.016398,-0.0098404,0.0092219
0.0020162,0.0024433,0.0046546
-0.017675,0.0063052,0.014084
-0.017832,0.0066897,0.014406
-0.01854,0.0073737,0.015417
-0.024442,0.023134,0.03439
-0.00041095,-0.0090043,0.00056232
-0.02233,0.02503,0.02959
0.0070412,0.017451,0.027292
0.0065139,0.017658,0.026801
-0.025192,0.024115,0.037878
-0.021857,0.024321,0.028744
-0.004281,-1.6718,0.43983
0.027666,-5.6838,0.57604
0.010212,0.016723,0.026481
-0.024181,0.023461,0.033027
-0.023942,0.022918,0.032181
0.00029659,-0.0005282,0.00072981
0.0032578,-0.0082523,0.0019302
7.7959e-05,-5.8302e-05,0.00036212
0.011187,-5.8364,0.54403
-0.0010234,-0.000499,0.00040429
0.0037782,0.015266,0.018926
0.010244,0.01164,0.027823
0.010772,0.012894,0.027689
-3.1257e-05,-0.0028236,0.00023382
-4.3995e-05,-0.0027494,0.00022828
-0.00016786,-0.00075616,3.6377e-05
-0.024129,0.022375,0.033153
0.00012093,-0.0015877,0.00025035
-0.025182,0.024263,0.037737
-0.0019324,-0.0077927,0.00090543
-0.018018,-0.0085977,0.0058425
-0.017827,-0.0085297,0.0058252
-1.9985e-05,-0.00037373,0.00017805
-0.017008,-0.0069537,0.0068757
-0.017129,-0.0070294,0.0068691
-0.00039068,-0.009105,0.0005674
0,0,0.011458
0.00054069,-0.0010275,0.0008008
0.00053048,-0.001018,0.00077618
-0.017064,-0.008351,0.0045542
0.03877,-4.6031,0.56737
0.0030287,-0.0079211,0.0017801
0.0031419,-0.0080751,0.0018562
0.00055263,-0.0010382,0.00082699
0.027433,-5.6781,0.57484
0.0002858,-0.0004651,0.00093179
0.00025192,-0.00041143,0.00091856
0.00028271,-0.00046881,0.00090068
-0.00018752,-0.00088358,4.3272e-05
0.033225,-0.01004,0.03887
-0.002366,-1.7132,0.44195
-0.010396,-0.010595,0.0032872
-0.025176,0.024408,0.037632
0.00057382,-0.0015128,0.0004601
0,0,0.023636
0.00036464,-0.00044058,0.00038926
0.00022215,-0.00036414,0.00090489
0.20356,-11.089,0.97071
-0.022773,0.026018,0.030793
0.00032452,-0.00043706,0.0011587
-0.00015308,-0.00015251,6.7319e-05
0.00046333,-0.0017195,0.00037853
-1.2244e-05,-5.8189e-05,0.00015995
0.038591,-4.6039,0.56717
9.2113e-05,-0.017792,0.0028478
-0.00017174,-0.017947,0.0028515
0.038865,-0.025861,0.1065
-0.020194,0.0015297,0.01471
-0.020282,0.0013991,0.014756
0.026532,-0.02767,0.10715
-0.0011083,-1.7521,0.44357
-0.020215,0.00096806,0.014384
0.027205,-5.6861,0.57489
0.0062822,-0.0025373,0.0053701
-0.0009628,-0.00083345,0.0004019
-0.00071333,-0.00054871,0.00032744
7.7035e-05,-5.9071e-05,0.00032916
0.026046,-0.010362,0.038918
-0.00020221,-0.00043908,3.0566e-05
-0.00020533,-0.00043356,3.0925e-05
-0.00018614,-0.00039781,2.7295e-05
0.00042417,-0.0011787,0.00033243
0.012621,-0.0059889,0.0067223
0.0040401,0.0059263,0.011521
-0.00016638,-0.00035966,2.3835e-05
-0.026435,-0.0056309,0.02067
9.1377e-05,-7.5858e-05,0.00036549
-0.0084214,-0.0083663,0.002247
-0.0086018,-0.0081262,0.0022497
-0.021115,5.4816e-05,0.015077
0.00072623,-0.0017979,0.00067422
0.00071108,-0.0017264,0.0006729
-0.058086,-0.016504,0.084478
-0.068322,-0.014106,0.086398
0.038406,-4.6016,0.56586
0.026835,-5.7086,0.57491
8.5873e-05,-0.00013211,0.00049087
-0.00066078,-1.7926,0.44527
5.5179e-05,-3.9881e-05,0.00034578
-0.022216,0.024986,0.029544
0.0038169,0.0083985,0.0089615
-0.026402,-0.0060108,0.020116
-0.025651,-0.010613,0.015652
-7.2514e-05,-5.4623e-05,4.6042e-05
-0.005276,-0.017464,0.0030751
0.00043676,-0.00061818,0.00033677
0.0039333,0.0081854,0.0087533
0.038285,-4.6158,0.56594
-0.0003643,-1.8087,0.44492
0.00068472,-0.0026324,0.00054293
-4.6856e-05,-0.0020759,0.00021582
-0.026363,-0.0063681,0.019567
0.0025026,-0.015158,0.0026951
-0.026319,-0.0067086,0.019053
0.038084,-4.6133,0.56469
0.082419,-0.055887,0.145
-9.4925e-06,-1.797,0.44409
-1.6446e-05,-8.2906e-05,0.0001608
-0.020265,-0.011067,0.017081
-0.019474,-0.010955,0.01673
7.8381e-05,-5.7227e-05,0.00035172
0.028531,-3.3649,0.44358
0.013068,-6.5638,0.61622
-0.018625,-0.01084,0.016468
-0.013436,0.0017088,0.010558
-0.013641,0.0021481,0.01078
6.3181e-05,-5.9433e-05,0.00028915
0.037894,-4.6112,0.56419
0.00050687,-1.8051,0.44393
0.00038207,-0.0014245,0.00032653
-0.0082251,-0.0078712,0.0021408
0.0087721,-14.95,0.9991
-0.014999,0.0020475,0.010825
-0.024418,0.023696,0.034041
-0.026271,-0.0070289,0.018552
-0.020116,0.0016894,0.014698
-0.012163,-0.0072302,0.0065593
-0.012387,-0.00677,0.0067266
-0.00034882,-0.0092899,0.00057739
-0.00038354,-0.0093893,0.00058786
-0.00033769,-0.011843,0.00080656
0.0019356,0.0022088,0.0044628
0.023805,-0.0086991,0.025988
-0.014022,0.0030935,0.011282
-0.024398,0.023799,0.033906
0.037727,-4.6086,0.56286
0,0,0.99899
0.010155,0.016693,0.015237
0.010144,0.016349,0.015043
-0.00011607,-0.00039769,1.9524e-05
-0.020689,-0.0072485,0.0090493
-0.010954,0.0056716,0.012684
0.037718,-4.6451,0.56338
0.0041767,-0.0063147,0.0064676
-0.024382,0.023908,0.033778
-6.6532e-05,-14.954,0.99947
0.0002327,-0.00080794,0.00025918
-0.024398,0.02409,0.033772
-0.0015365,-11.356,0.92956
-0.022024,0.024828,0.029351
0.025637,-1.2691,0.32163
-0.021552,-0.0044604,0.012239
-0.011934,-0.007713,0.0063811
0.00042926,-0.00122,0.0003365
-0.0078021,0.00074004,0.010235
0.00022422,-0.00036072,0.000936
-0.00013544,-0.014187,0.0047073
-0.00029329,-0.01164,0.00078692
-9.1622e-05,-8.0902e-05,1.6553e-05
0.00056164,-0.0010407,0.00085224
-0.016396,-0.0077297,0.0061
0.12095,-14.31,0.99905
-0.0067059,-0.015295,0.0027498
7.4201e-05,-8.5227e-05,0.00036806
7.0543e-05,-5.5694e-05,0.00036538
0.032397,-0.0092947,0.032852
-0.023979,-0.0075864,0.013091
-0.023891,-0.0078202,0.012727
-0.018742,-0.00033284,0.011884
-0.017641,0.0069884,0.014414
0.00044367,-0.001007,0.00033492
0.00043843,-0.00097813,0.00033172
-0.001355,-0.0067848,0.00072049
-0.0016223,-0.0072944,0.00080813
-5.1845e-05,-14.956,0.99944
0.002811,-0.013861,0.0023036
0.0026086,-0.014158,0.0022182
0.0027483,-0.014143,0.0023463
-0.01774,-0.0084799,0.0058436
-0.017754,-0.008385,0.0059614
-0.012599,-0.0062987,0.0069104
0.010113,0.016945,0.015412
0.0012584,0.0058518,0.0095529
-0.018655,-0.00026781,0.011835
0.00044319,-0.00091594,0.00033263
-0.018013,-0.0084699,0.0059987
0.1878,-13.92,0.99865
0.026012,-0.0094906,0.032365
-0.00096223,-0.0023501,0.00045822
-6.7425e-05,-14.958,0.99942
-0.00013392,0.011293,0.015795
-0.14979,0.028817,0.21029
-0.015655,-0.0097178,0.0090816
-0.0012755,0.0034509,0.046518
-0.017547,0.006502,0.014091
0.00042509,-0.00060954,0.000331
0.0002827,-0.00025991,0.00036127
5.4236e-05,-14.927,0.99917
-0.00012835,-0.0011692,0.00017123
-0.00013343,-14.954,0.99922
0.00097222,0.0051378,0.0095083
0.0001089,-14.932,0.99925
-0.023826,-0.0080434,0.012431
-9.1842e-05,-0.0019556,9.8145e-05
-8.2225e-05,-14.971,0.99933
0.00017071,-0.00023156,0.00027151
-0.022521,0.025546,0.030197
-8.4564e-05,-0.00028314,1.3521e-05
0.0016983,0.011695,0.015778
0.0062646,-0.0032979,0.0062862
-0.01067,0.0057979,0.012759
-0.011721,-0.0081369,0.0062341
-0.00014597,-0.00031837,2.0424e-05
-0.020032,0.0018165,0.014654
-0.026233,-0.0073173,0.018139
7.6564e-05,-8.7852e-05,0.00026909
0.0036,0.0080139,0.0087429
0.00022659,-0.00083698,0.00025782
0.010815,0.015659,0.027165
0.010249,0.016032,0.027463
0.097782,-10.63,0.91622
-0.02541,-0.010684,0.015364
0.00096213,-0.012914,0.001164
0.0008087,-0.012686,0.001089
0.00093063,-0.013167,0.0011856
-0.0050592,-0.017614,0.0030026
0.00044141,-0.000945,0.00033239
-0.14609,0.026171,0.2128
0.0066306,0.0076747,0.033571
6.0903e-05,-0.0011022,0.00021936
0.0028514,-0.013595,0.0022512
-0.00016354,-0.00036202,2.3525e-05
-0.018562,-0.0089889,0.0056195
-0.1548,-0.15581,0.33678
0.00014378,-0.00022557,0.00050451
-0.025486,-0.010576,0.015246
0.00093246,-14.985,0.99913
0.0019873,0.018203,0.026948
5.852e-05,-14.044,0.99999
-0.013828,0.002645,0.011044
0.00024432,-0.00033539,0.00028469
0.000198,-0.014025,0.0047139
0.0012289,-0.0023371,0.0011274
-0.14227,0.036884,0.19106
0.0027141,-0.013609,0.0021393
-0.019967,0.0019592,0.014649
0.0028952,-0.013328,0.0022149
0.00044934,-0.0009459,0.00033612
-0.0047036,-0.010324,0.0061968
-3.7306e-05,-0.014501,0.004575
8.7596e-05,-0.00013593,0.00049945
0.00011738,-0.00018312,0.00050222
-0.0010825,0.0017263,0.00035794
-0.022965,0.026189,0.030985
0.00061285,0.0056688,0.043355
-0.0050264,-0.010375,0.0061723
0.00087901,0.00018977,0.0025092
-0.013976,0.0025622,0.011006
0.00010266,-7.9594e-05,0.00036253
-0.0003684,-14.986,0.99999
-0.023935,0.021739,0.032467
0.01029,0.016402,0.026911
-0.0048371,-0.010731,0.006058
0,0,2.0529e-06
-2.965e-06,-1.0728e-05,2.5731e-06
0,0,2.7257e-06
0.0010463,-6.2401e-05,0.0023569
-0.0013406,-0.018551,0.0025944
0.010356,0.011533,0.027086
0.00012093,-9.6491e-05,0.00036287
0.019236,-0.0045976,0.0050227
0.015678,-0.0057461,0.0066196
-8.4229e-05,-0.0020107,0.00020273
0.0039063,-0.0068765,0.006362
0.0004302,-0.00061043,0.00033377
0.0024043,-0.015222,0.002557
0.00016282,-0.00025241,0.0004919
0.00013987,-0.00021745,0.00049649
0.00071884,0.0044551,0.044039
-0.019038,-0.0025658,0.010866
0.000581,-0.001545,0.00046895
0.0062815,0.0074525,0.0344
0.10317,-10.848,0.92721
0.00095701,6.0534e-05,0.0024223
0,0,1.0264e-06
0.0058088,0.0064093,0.033973
0.00073792,0.0035431,0.044688
0,0,0.00036686
0,0,0.00036689
1.1748e-05,-9.1227e-06,0.00036688
3.1427e-06,-9.8438e-06,0.0003669
0,0,0.00036687
-6.6695e-05,-0.0020453,0.00020889
-0.00025235,0.0040768,0.045204
0.0061648,-0.0039141,0.006074
0.10345,-15.03,0.99908
0,0,0.00036691
-0.00079832,-0.0019839,0.00040156
0.00011612,-9.1154e-05,0.00036224
4.393e-31,-2.2528e-34,0
0,0,0
0,0,0
0,0,0.00036671
0,0,0.78377
0,0,0.19787
0.00041891,-6.6467,0.60221
6.9297e-06,-6.5455,0.59389
-6.0973e-05,-6.5156,0.59189
-6.3339e-05,-6.5303,0.59289
0.000315,-6.6116,0.60011
0.00035899,-6.6288,0.60116
-0.00012178,-15.903,0.99903
-0.00064689,-15.263,0.99815
-3.1028e-05,-6.7177,0.61826
-0.0012696,-12.654,0.97609
-0.001051,-11.803,0.94889
-1.0215e-05,-11.994,0.95528
-0.00083663,-11.896,0.95208
0.0036265,-16.485,0.99912
-0.0023089,-15.585,0.99867
-0.0014587,-15.746,0.99885
-0.001534,-14.927,0.99733
-0.0011943,-15.093,0.99774
-1.6606e-05,-14.014,0.98911
0.0032243,-16.345,0.99911
-0.00089907,-13.16,0.98263
0.0024203,-16.148,0.99909
0.0023404,-16.25,0.9991
0.00048759,-14.632,0.99419
-0.0009755,-14.312,0.99102
-0.0006905,-14.469,0.9926
0.001224,-16.631,0.99913
0.0026473,-16.416,0.99911
0.0030406,-16.58,0.99912
0.0034222,-16.533,0.99912
-3.2046e-06,-13.437,0.98514
-0.00087013,-15.426,0.99841
-0.0012186,-13.713,0.98719
-0.00036915,-13.573,0.98617
0.00052631,-12.905,0.9796
0.00011428,-13.031,0.98112
0.0007024,-16.027,0.99906
0.00065476,-12.425,0.97079
-0.002012,-12.203,0.96646
-0.0012525,-12.311,0.96862
-0.00054117,-13.297,0.98388
-0.00078559,-13.861,0.98815
-0.00026103,-14.161,0.99007
-0.00059978,-11.612,0.94455
-0.00055023,-11.706,0.94672
0.00081119,-16.661,0.99914
0.00082519,-16.646,0.99913
-0.00023622,-16.666,1
0.00021098,-16.668,1
0.00014818,-16.666,1
-5.1058e-05,-16.67,0.99999
4.5633e-05,-6.2647,0.57273
-8.829e-05,-6.2345,0.57022
-0.00033124,-6.2045,0.56794
-0.00020439,-6.2193,0.56908
0.00021406,-6.3896,0.58259
-2.4092e-05,-6.2963,0.57496
4.3182e-05,-6.2804,0.57385
-0.00020679,-6.42,0.58497
-5.6686e-05,-6.2495,0.57147
-0.00010741,-6.3581,0.57983
-1.7167e-05,-6.3738,0.58121
0.00019146,-6.4523,0.58732
-6.3817e-05,-6.4361,0.58615
-9.6919e-05,-16.669,0.99999
-0.00014299,-6.4822,0.58963
-8.2469e-05,-6.4987,0.59076
-1.5421e-05,-6.5794,0.59587
2.753e-05,-6.5623,0.59488
7.1476e-05,-6.4048,0.58378
-0.00062924,-6.6773,0.61031
7.6036e-05,-6.6617,0.60626
5.7067e-05,-6.7824,0.63267
-0.00013386,-6.7465,0.62944
-6.408e-05,-6.7644,0.63106
-6.8085e-05,-6.891,0.64269
-2.465e-06,-6.855,0.6394
-3.5664e-05,-6.8729,0.64105
-4.8543e-05,-9.0759,0.82881
-0.00011865,-10.429,0.89402
-0.00015477,-8.9095,0.81975
-0.00047897,-10.301,0.88989
-0.00039576,-9.3416,0.84222
-0.00018543,-9.6325,0.85557
-0.00016147,-8.1325,0.76884
-0.00081629,-10.694,0.90252
-9.7477e-05,-8.3245,0.78272
-0.00028933,-9.8403,0.86446
-5.817e-05,-8.6762,0.80597
-2.9461e-05,-10.559,0.89855
-0.00019519,-10.493,0.89628
-0.00010914,-8.3911,0.78737
-6.2762e-05,-8.53,0.79668
-5.2969e-05,-8.1952,0.77345
-0.00011768,-8.1635,0.77114
-0.00033666,-9.5311,0.85112
-7.3531e-06,-10.18,0.88558
-0.00042011,-10.061,0.88111
-0.00029184,-10.119,0.88335
-0.00010189,-8.8301,0.81518
-0.00022383,-8.7518,0.81059
-0.00016405,-8.7904,0.81288
-0.00015056,-8.2587,0.77807
-8.6514e-05,-8.2266,0.77576
-0.00018911,-9.7328,0.86002
-0.0001431,-9.7858,0.86224
-0.00012889,-8.8693,0.81747
3.746e-05,-9.2514,0.83776
-0.00031947,-9.1623,0.8333
-0.00021484,-9.2063,0.83553
-0.00015935,-8.46,0.79203
-0.00013431,-8.4946,0.79435
-0.0022814,-11.278,0.91845
0.00053592,-11.13,0.91471
-0.00024793,-11.203,0.91658
-0.00016067,-10.239,0.88773
-0.00024004,-9.682,0.85779
-8.846e-05,-9.296,0.83999
-0.00019733,-8.992,0.8243
0.00041946,-10.835,0.90643
-0.00053005,-10.764,0.90447
-0.0013512,-10.974,0.91083
-2.4539e-05,-10.904,0.90863
-2.6134e-05,-9.9474,0.87244
-0.00027441,-9.893,0.86845
-0.0001096,-8.7135,0.80828
1.6557e-05,-9.4367,0.84667
-0.00023941,-9.3885,0.84444
-0.00011657,-8.2912,0.78039
-0.00030518,-10.364,0.89195
-0.00010559,-8.4251,0.7897
-0.00013576,-8.9502,0.82202
-0.00022289,-9.5811,0.85334
-0.00016788,-9.0334,0.82655
-0.0002144,-8.6022,0.80133
-0.00015931,-8.6388,0.80365
-0.00010892,-8.3574,0.78504
-0.00014377,-10.626,0.90053
-4.6066e-05,-8.0716,0.76426
-7.7521e-05,-8.1017,0.76655
-0.00012085,-9.4833,0.84889
-9.7175e-05,-8.5657,0.79901
-7.0441e-05,-7.384,0.70386
-0.0001381,-7.3384,0.69713
-0.00013501,-7.3609,0.70049
6.9227e-05,-7.2938,0.69022
-0.00024075,-7.2512,0.68482
-0.00014527,-7.2723,0.68752
-0.00015758,-7.527,0.71948
-8.4416e-05,-7.4784,0.71373
-0.00010168,-7.5026,0.71661
-0.00013999,-8.0119,0.75969
-0.0001084,-8.0414,0.76197
-9.1901e-05,-7.1669,0.6748
-8.5569e-05,-7.124,0.67001
-5.7871e-05,-7.1453,0.67241
-0.00010176,-9.1186,0.83105
-4.5911e-06,-7.0853,0.66539
-8.0442e-05,-7.0441,0.66092
-3.8191e-05,-7.0646,0.66316
-0.00010225,-7.8963,0.75061
-8.8923e-05,-7.8401,0.74607
-8.104e-05,-7.8679,0.74834
-6.2272e-05,-7.9533,0.75514
-9.1301e-05,-7.9246,0.75287
-7.6005e-05,-7.9823,0.75742
-9.8326e-05,-7.6272,0.72832
-4.665e-05,-7.5766,0.72396
-6.1581e-05,-7.6016,0.72614
-0.00010087,-7.7315,0.73712
-4.6461e-05,-7.679,0.7327
-6.4393e-05,-7.705,0.73491
-0.00011271,-7.5516,0.72172
0.00010723,-7.2072,0.67982
2.6108e-05,-7.229,0.68232
4.1165e-06,-7.3159,0.69367
-7.356e-05,-7.7855,0.74158
-8.1385e-05,-7.8125,0.74382
-8.2709e-05,-7.7582,0.73935
-7.6179e-05,-7.6528,0.73051
-3.0477e-05,-7.431,0.70911
-5.3295e-05,-7.4073,0.70648
-3.1104e-05,-7.4543,0.71142
-1.6684e-05,-7.0061,0.65657
-3.6455e-05,-6.9665,0.6516
-1.7577e-05,-6.9862,0.65409
0.00014661,-6.3272,0.57755
1.2931e-05,-6.3116,0.57626
-8.933e-05,-6.8175,0.636
-2.171e-06,-6.7998,0.63434
-4.6913e-05,-6.8361,0.6377
4.7381e-05,-16.667,0.99995
-3.9876e-05,-16.668,0.99995
-3.2416e-05,-16.667,0.99995
-5.4197e-06,-16.67,0.99982
5.6726e-06,-16.67,0.99981
3.6151e-06,-16.67,0.99982
-4.1528e-06,-16.672,0.9997
3.7534e-06,-16.672,0.9997
2.673e-06,-16.672,0.9997
8.0778e-06,-16.671,0.99979
-8.1223e-06,-16.671,0.99978
-5.0329e-06,-16.671,0.99979
4.4576e-06,-16.672,0.9997
-2.9396e-06,-16.672,0.9997
-3.6288e-05,-16.669,0.99992
3.5574e-05,-16.668,0.99991
2.2295e-05,-16.668,0.99992
3.1933e-05,-16.668,0.99989
-3.0815e-05,-16.669,0.99989
-1.8888e-05,-16.669,0.99989
-2.1938e-06,-16.673,0.99967
2.2365e-06,-16.673,0.99967
1.4377e-06,-16.673,0.99967
-1.58e-05,-16.669,0.99988
6.8769e-06,-16.668,0.99987
9.675e-06,-16.669,0.99988
3.3069e-06,-16.673,0.99966
-3.6696e-06,-16.673,0.99965
-2.0815e-06,-16.673,0.99965
-5.0262e-05,-16.666,0.99997
7.7912e-05,-16.668,0.99997
2.2875e-05,-16.667,0.99997
2.2962e-05,-16.67,0.99985
-1.9541e-05,-16.67,0.99984
-1.4488e-05,-16.67,0.99984
7.6578e-06,-16.671,0.99974
-7.4757e-06,-16.672,0.99974
